gene_symbol,n_diseases,max_evidence_score,max_penetrance_score,max_category_score,max_actionability,mean_actionability,is_pediatric,is_category_a,meets_ngsr,inheritance_code,panels,pathogenic_fraction,clinical_actionability,n_pathogenic,combined_actionability,pLI,lof_oe,LOEUF,mis_z,hi_intolerant,loeuf_constrained,acmg_sf,panelapp_CHD,panelapp_COND,panelapp_DERM,panelapp_HL,panelapp_HYPOTO,panelapp_IEM,panelapp_PULM,panelapp_REN,panelapp_SEIZ,panelapp_SK,n_panelapp_panels,combined_actionability_v2
AMACR,2,2.0,0.85,1.0,0.1416666666666666,0.1416666666666666,1,0,0,0.0,"BIL, IEM, HYPOTO",0.14,high,12.0,0.141,1.0248e-05,0.82625,1.239,-0.14623,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.191
AMELX,1,4.0,1.0,3.0,1.0,1.0,1,1,1,3.0,DERM,0.7142857142857143,high,23.0,0.8857142857142857,,,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.8857142857142857
AMN,1,3.0,1.0,3.0,0.75,0.75,1,1,1,0.0,AN_TH,0.9545454545454546,high,12.0,0.8318181818181818,1.8277e-15,1.111,1.446,-2.732,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.8818181818181818
AMPD1,1,2.0,0.15,1.0,0.0249999999999999,0.0249999999999999,1,0,0,0.0,HYPOTO,0.3728813559322034,high,44.0,0.1641525423728813,7.158799999999999e-21,0.84996,1.036,1.0985,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.1641525423728813
AMT,1,3.0,1.0,3.0,0.75,0.75,1,1,1,0.0,SEIZ,0.6730769230769231,high,44.0,0.7192307692307692,0.00010023,0.57214,0.805,1.0014,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,2.0,0.7692307692307693
ANK1,1,4.0,1.0,3.0,1.0,1.0,1,1,1,1.0,BIL,0.3877551020408163,high,110.0,0.7551020408163265,1.0,0.23693,0.299,3.8484,1.0,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.8551020408163265
ANK2,1,4.0,0.6,2.0,0.3999999999999999,0.3999999999999999,1,0,1,1.0,COND,0.305131761442441,high,212.0,0.3620527045769763,1.0,0.22528,0.271,4.2752,1.0,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.5120527045769764
ANKH,1,4.0,1.0,3.0,1.0,1.0,1,1,1,1.0,"HL, SK",0.1296296296296296,high,30.0,0.6518518518518518,0.99706,0.30037,0.463,3.5436,1.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.8018518518518518
ANKRD1,2,2.0,0.5,2.0,0.1333333333333333,0.0875,0,0,1,1.0,"CHD, CM",0.2560975609756097,high,42.0,0.1824390243902439,7.6168e-09,0.76892,1.038,0.80164,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.1824390243902439
ANKRD26,1,3.0,1.0,3.0,0.75,0.75,1,1,1,1.0,AN_TH,0.2057142857142857,high,34.0,0.5322857142857143,1.9855e-20,0.61955,0.728,1.0154,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.5322857142857143
ANO10,1,3.0,1.0,3.0,0.75,0.75,1,1,1,0.0,,0.3508771929824561,high,36.0,0.5903508771929824,3.7519e-26,1.0222,1.24,1.0031,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.6403508771929824
ANO5,2,3.0,1.0,3.0,0.75,0.4458333333333333,1,1,1,0.0,"SK, HYPOTO",0.3284671532846715,high,148.0,0.5813868613138686,2.1745e-26,0.86653,1.034,0.71114,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.6313868613138687
ANTXR2,1,4.0,1.0,3.0,1.0,1.0,1,1,1,0.0,"IEM, DERM",0.2666666666666666,high,20.0,0.7066666666666667,3.705e-09,0.73651,0.981,-0.66076,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.7566666666666667
AP1S3,1,1.0,0.5,1.0,0.0416666666666666,0.0416666666666666,1,0,0,1.0,,0.0,low,0.0,0.0249999999999999,0.068273,0.48149,0.817,1.0652,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0249999999999999
AP3B1,1,3.0,1.0,3.0,0.75,0.75,1,1,1,0.0,"PULM, DERM",0.4064516129032258,high,63.0,0.6125806451612903,0.0032623,0.45319,0.59,2.0333,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.6125806451612903
AP4M1,1,2.0,0.85,1.0,0.1416666666666666,0.1416666666666666,1,0,0,0.0,HYPOTO,0.6,high,20.0,0.3249999999999999,5.0074e-18,0.8889,1.106,-0.18504,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.3249999999999999
APC,2,4.0,1.0,3.0,1.0,1.0,1,1,1,1.0,,0.2542052144659377,high,1052.0,0.701682085786375,1.0,0.25769,0.321,0.7981,1.0,1.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.901682085786375
APOB,1,4.0,1.0,3.0,1.0,1.0,1,1,1,0.0,,0.696969696969697,high,373.0,0.8787878787878788,1.3512e-11,0.4687,0.537,0.96416,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0
APOE,1,1.0,0.5,1.0,0.0416666666666666,0.0416666666666666,1,0,0,0.0,AN_TH,0.5789473684210527,high,34.0,0.2565789473684211,0.00025668,0.81477,1.319,-1.1323,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.30657894736842106
APP,1,4.0,1.0,1.0,0.3333333333333333,0.3333333333333333,0,0,0,1.0,,0.5392156862745098,high,49.0,0.4156862745098039,0.99999,0.30254,0.41,2.2633,1.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.5156862745098039
APRT,1,4.0,0.6,1.0,0.1999999999999999,0.1999999999999999,1,0,0,0.0,REN,0.40625,high,22.0,0.2825,4.7393e-11,1.3111,1.789,-1.8254,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.33249999999999996
APTX,1,4.0,1.0,3.0,1.0,1.0,1,1,1,0.0,"IEM, SEIZ, HYPOTO",0.3980582524271844,high,39.0,0.7592233009708738,2.0655e-07,0.70959,0.973,0.27421,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.8092233009708738
AR,2,4.0,1.0,3.0,1.0,0.6666666666666666,1,1,1,2.0,HYPOTO,0.84472049689441,high,126.0,0.937888198757764,,,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.937888198757764
"AR, AUTOSOMAL RECESSIVE; AD, AUTOSOMAL DOMINANT; XLR, X-LINKED RECESSIVE;XLR, X-LINKED DOMINANT; YRS; YEARS; BABYSEQ GENE PANELS: AN_TH, ANEMIA-THROMBOCYTOPENIA; BIL, HYPERBILIRUBINEMIA; BOW, BOWEL DYSFUNCTION; CHD, CONGENITAL HEART DISEASE; CM, CARDIOMYOPATHY; COND, CARDIAC CONDUCTION DISEASE; DERM, DERMATOLOGIC DISEASE; GLY, HYPOGLYCINEMIA; HL, HEARING LOSS; HYPOTO, HYPOTONIA; IEM, INBORN ERRORS OF METABOLISM; REN, RENAL DISORDER; RESP, RESPIRATORY DISORDER; SEIZ, SEIZURE; SK, SKELETAL DYSPLASIA; THROM, THROMBOPHILIA; THYR, HYPOTHYROIDISM.",0,0.0,0.5,0.0,0.0,0.0,0,0,0,-1.0,,,,,0.0,,,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
ARFGEF2,1,3.0,1.0,3.0,0.75,0.75,1,1,1,0.0,SEIZ,0.3227513227513227,high,60.0,0.579100529100529,1.0,0.32133,0.391,4.368,1.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.729100529100529
ARG1,1,4.0,1.0,3.0,1.0,1.0,1,1,1,0.0,"IEM, SEIZ",0.5833333333333334,high,24.0,0.8333333333333334,0.00023675,0.57847,0.833,0.58597,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,2.0,0.8833333333333334
ARHGAP31,1,1.0,0.5,1.0,0.0416666666666666,0.0416666666666666,1,0,0,1.0,SK,0.2162162162162162,high,32.0,0.1114864864864864,1.0,0.2852,0.38,2.7098,1.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.2614864864864864
ARHGEF9,1,2.0,0.85,1.0,0.1416666666666666,0.1416666666666666,1,0,0,2.0,SEIZ,0.4444444444444444,high,10.0,0.2627777777777778,,,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.31277777777777777
ARID1A,1,2.0,0.85,1.0,0.1416666666666666,0.1416666666666666,1,0,0,1.0,SEIZ,0.5,high,30.0,0.285,1.0,0.095967,0.141,2.4598,1.0,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.385
ARID1B,1,3.0,1.0,3.0,0.75,0.75,1,1,1,1.0,SEIZ,0.6194331983805668,high,141.0,0.6977732793522267,1.0,0.15062,0.205,0.81072,1.0,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.8477732793522267
ARL13B,1,1.0,0.5,1.0,0.0416666666666666,0.0416666666666666,1,0,0,0.0,"REN, SEIZ",0.3529411764705882,high,16.0,0.1661764705882353,1.9828e-08,0.67415,0.894,0.13935,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.2161764705882353
ARMC4,1,3.0,1.0,3.0,0.75,0.75,1,1,1,0.0,PULM,,,,0.4499999999999999,,,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.4999999999999999
ARSA,1,4.0,1.0,3.0,1.0,1.0,1,1,1,0.0,"IEM, SEIZ, HYPOTO",0.6415094339622641,high,142.0,0.8566037735849057,1.511e-10,0.87193,1.166,-0.56045,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.9066037735849057
ARSB,1,4.0,1.0,3.0,1.0,1.0,1,1,1,0.0,"IEM, SEIZ",0.2401746724890829,high,37.0,0.6960698689956332,6.1124e-13,0.80506,1.032,-0.052327,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,2.0,0.7460698689956332
ARSE,1,3.0,0.6,1.0,0.15,0.15,1,0,0,2.0,SK,,,,0.09,,,,,,,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,2.0,0.14
ARX,1,4.0,1.0,3.0,1.0,1.0,1,1,1,2.0,"SEIZ, HYPOTO",0.6805555555555556,high,129.0,0.8722222222222222,,,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.9222222222222223
ASCL1,1,1.0,0.5,1.0,0.0416666666666666,0.0416666666666666,1,0,0,1.0,PULM,0.0666666666666666,low,2.0,0.0516666666666666,0.95264,0.16205,0.51,1.6975,1.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.15166666666666662
ASL,1,4.0,1.0,3.0,1.0,1.0,1,1,1,0.0,"IEM, SEIZ",0.7164179104477612,high,64.0,0.8865671641791044,2.6098e-13,0.74176,0.937,1.3965,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,2.0,0.9365671641791045
ASNS,1,2.0,0.85,1.0,0.1416666666666666,0.1416666666666666,1,0,0,0.0,SEIZ,0.8571428571428571,high,8.0,0.4278571428571428,9.1235e-06,0.55683,0.745,2.4057,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.4778571428571428
ASPA,1,4.0,1.0,3.0,1.0,1.0,1,1,1,0.0,"IEM, SEIZ, HYPOTO",0.7241379310344828,high,22.0,0.8896551724137931,4.2807e-05,0.73199,1.098,1.2489,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,2.0,0.9396551724137931
ASS1,1,4.0,1.0,3.0,1.0,1.0,1,1,1,0.0,"IEM, SEIZ",0.5760869565217391,high,66.0,0.8304347826086956,1.4303e-18,0.91625,1.14,1.8142,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.8804347826086957
ATIC,1,1.0,0.5,1.0,0.0416666666666666,0.0416666666666666,1,0,0,0.0,,0.6666666666666666,medium,4.0,0.2916666666666667,4.8854e-17,0.83891,1.044,-0.26716,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.3416666666666667
ATM,1,4.0,1.0,3.0,1.0,1.0,1,1,1,0.0,DERM,0.4383954154727794,high,1563.0,0.7753581661891118,1.4847e-69,0.76651,0.847,2.5412,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.7753581661891118
ATN1,1,2.0,0.85,1.0,0.1416666666666666,0.1416666666666666,1,0,0,1.0,SEIZ,0.5,high,10.0,0.285,1.0,0.23716,0.352,0.76172,1.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.435
ATP1A2,1,3.0,1.0,3.0,0.75,0.75,1,1,1,1.0,,0.277602523659306,high,70.0,0.5610410094637224,1.6587e-05,0.47859,0.598,6.836,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.6110410094637224
ATP1A3,1,3.0,0.6,1.0,0.15,0.15,1,0,0,1.0,SEIZ,0.6986301369863014,high,72.0,0.3694520547945206,1.0,0.10654,0.173,9.1351,1.0,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.5194520547945206
ATP2A1,1,3.0,1.0,3.0,0.75,0.75,1,1,1,0.0,HYPOTO,0.4318181818181818,high,33.0,0.6227272727272727,9.595399999999999e-21,0.73393,0.881,2.9172,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.6227272727272727
ATP6AP2,1,2.0,0.85,1.0,0.1416666666666666,0.1416666666666666,1,0,0,2.0,SEIZ,0.3478260869565217,high,16.0,0.2241304347826086,,,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.2241304347826086
ATP6V0A2,1,3.0,1.0,3.0,0.75,0.75,1,1,1,0.0,"SK, SEIZ, HYPOTO, DERM",0.2226720647773279,high,49.0,0.5390688259109311,0.0017427,0.4613,0.603,1.9255,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,0.5890688259109311
ATP6V1B1,1,3.0,1.0,3.0,0.75,0.75,1,1,1,0.0,"HL, REN",0.360655737704918,high,38.0,0.5942622950819672,6.0984e-09,0.63776,0.827,1.0217,0.0,0.0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.6442622950819672
ATP7A,3,4.0,1.0,3.0,1.0,0.6805555555555555,1,1,1,2.0,"IEM, SEIZ, HYPOTO",0.7142857142857143,high,198.0,0.8857142857142857,,,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,0.9357142857142857
ATP7B,1,4.0,1.0,3.0,1.0,1.0,1,1,1,0.0,"BIL, IEM",0.5776892430278885,high,184.0,0.8310756972111554,1.0828e-35,0.91043,1.063,0.83587,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.9310756972111554
ATP8B1,1,4.0,1.0,3.0,1.0,1.0,1,1,1,0.0,BIL,0.3607305936073059,high,71.0,0.7442922374429224,1.6702e-09,0.51265,0.62,3.336,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.7442922374429224
ATR,1,2.0,0.85,1.0,0.1416666666666666,0.1416666666666666,1,0,0,0.0,SEIZ,0.3265306122448979,high,92.0,0.2156122448979591,1.1669e-07,0.44872,0.518,7.1459,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.2156122448979591
ATRX,1,4.0,1.0,3.0,1.0,1.0,1,1,1,3.0,"AN_TH, SEIZ",0.5714285714285714,high,114.0,0.8285714285714285,,,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.8785714285714286
AUH,1,3.0,1.0,3.0,0.75,0.75,1,1,1,0.0,"IEM, HYPOTO",0.3658536585365853,high,24.0,0.5963414634146341,2.5649e-07,0.72084,0.994,-0.63377,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.5963414634146341
AVPR2,1,4.0,1.0,3.0,1.0,1.0,1,1,1,2.0,"REN, SEIZ",0.8043478260869565,high,46.0,0.9217391304347826,,,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.9217391304347826
AXL,1,1.0,0.5,1.0,0.0416666666666666,0.0416666666666666,1,0,0,1.0,,,,,0.0249999999999999,2.5337e-06,0.49848,0.625,2.1744,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0249999999999999
B3GALTL,1,3.0,1.0,3.0,0.75,0.75,1,1,1,0.0,"THYR, HYPOTO",,,,0.4499999999999999,,,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.4499999999999999
B3GAT3,1,2.0,0.85,1.0,0.1416666666666666,0.1416666666666666,1,0,0,0.0,"SK, HYPOTO",0.75,medium,4.0,0.385,0.00079178,0.56203,0.825,1.8343,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.435
B4GALT1,1,1.0,0.5,1.0,0.0416666666666666,0.0416666666666666,1,0,0,0.0,"SEIZ, HYPOTO",0.0625,medium,4.0,0.05,0.019457,0.48671,0.739,0.89855,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.05
B9D2,1,1.0,0.5,1.0,0.0416666666666666,0.0416666666666666,1,0,0,0.0,REN,0.3529411764705882,high,6.0,0.1661764705882353,3.095e-08,1.0558,1.518,0.78519,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.2161764705882353
BAAT,1,3.0,1.0,3.0,0.75,0.75,1,1,1,0.0,"BIL, AN_TH",0.0952380952380952,high,12.0,0.488095238095238,0.00028051,0.68125,1.049,0.64824,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.488095238095238
BAG3,2,3.0,0.85,2.0,0.3,0.2208333333333333,1,0,1,1.0,"CM, HYPOTO",0.4662162162162162,high,122.0,0.3664864864864864,0.92034,0.34392,0.538,-0.061263,1.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.4664864864864864
BANF1,1,2.0,0.85,1.0,0.1416666666666666,0.1416666666666666,1,0,0,0.0,DERM,0.0,low,0.0,0.0849999999999999,0.98926,0.0,0.286,2.2912,1.0,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.1849999999999999
BARD1,1,1.0,0.5,1.0,0.0416666666666666,0.0416666666666666,1,0,0,1.0,CHD,0.346058091286307,high,361.0,0.1634232365145227,1.1813e-19,0.88318,1.087,-0.16636,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.1634232365145227
BBS1,1,4.0,1.0,3.0,1.0,1.0,1,1,1,0.0,REN,0.4729729729729729,high,60.0,0.7891891891891891,5.6877e-17,0.80922,1.003,0.93053,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,2.0,0.8391891891891892
BBS10,1,4.0,1.0,3.0,1.0,1.0,1,1,1,0.0,REN,0.425,high,52.0,0.77,1.219e-05,0.92167,1.418,0.44532,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,2.0,0.8200000000000001
BBS12,1,4.0,1.0,3.0,1.0,1.0,1,1,1,0.0,REN,0.3333333333333333,high,34.0,0.7333333333333333,0.0035062,0.79014,1.419,1.5921,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,2.0,0.7833333333333333
BBS2,1,4.0,1.0,3.0,1.0,1.0,1,1,1,0.0,REN,0.5393258426966292,high,74.0,0.8157303370786517,6.2071e-15,0.71976,0.892,1.9805,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,2.0,0.8657303370786518
BBS4,1,4.0,1.0,3.0,1.0,1.0,1,1,1,0.0,REN,0.3691275167785235,high,48.0,0.7476510067114094,6.813e-12,0.7431,0.953,-0.37523,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,2.0,0.7976510067114094
BBS5,1,3.0,1.0,3.0,0.75,0.75,1,1,1,0.0,REN,0.5789473684210527,high,13.0,0.6815789473684211,0.00025273,0.60251,0.884,1.0111,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,2.0,0.7315789473684211
BBS7,1,3.0,1.0,3.0,0.75,0.75,1,1,1,0.0,REN,0.3559322033898305,high,28.0,0.5923728813559321,8.5502e-07,0.54358,0.701,1.7963,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,2.0,0.6423728813559322
BBS9,1,3.0,1.0,3.0,0.75,0.75,1,1,1,0.0,REN,0.3380281690140845,high,54.0,0.5852112676056338,6.721399999999999e-22,0.79622,0.959,1.1685,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,2.0,0.6352112676056338
BCKDHA,1,4.0,1.0,3.0,1.0,1.0,1,1,1,0.0,"IEM, SEIZ",0.5714285714285714,high,74.0,0.8285714285714285,5.6705e-13,0.8423,1.086,1.6588,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.8785714285714286
BCKDHB,1,4.0,1.0,3.0,1.0,1.0,1,1,1,0.0,"IEM, SEIZ",0.4472727272727272,high,77.0,0.7789090909090909,1.5154e-11,0.90931,1.206,0.0045109,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.8289090909090909
BCL9,1,1.0,0.5,1.0,0.0416666666666666,0.0416666666666666,1,0,0,1.0,CHD,1.0,high,10.0,0.425,1.0,0.26796,0.374,1.3117,1.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.525
BCS1L,1,4.0,1.0,3.0,1.0,1.0,1,1,1,0.0,,0.6938775510204082,high,48.0,0.8775510204081632,2.6741e-10,0.73356,0.958,2.6803,0.0,0.0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.9275510204081633
BDNF,1,1.0,0.5,1.0,0.0416666666666666,0.0416666666666666,1,0,0,1.0,PULM,0.1818181818181818,low,2.0,0.0977272727272727,0.99974,0.049074,0.233,2.7789,1.0,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.1977272727272727
BICD2,1,3.0,1.0,3.0,0.75,0.75,1,1,1,1.0,HYPOTO,0.8333333333333334,high,14.0,0.7833333333333333,0.9526,0.36304,0.507,3.1197,1.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.8833333333333333
BIN1,1,3.0,1.0,3.0,0.75,0.75,1,1,1,0.0,HYPOTO,0.2926829268292683,high,46.0,0.5670731707317073,1.3843e-11,0.6496,0.817,1.3433,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.5670731707317073
BLM,1,4.0,1.0,3.0,1.0,1.0,1,1,1,0.0,DERM,0.4818652849740932,high,160.0,0.7927461139896372,8.7183e-22,0.71123,0.847,1.9677,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.7927461139896372
BLOC1S3,1,1.0,0.5,1.0,0.0416666666666666,0.0416666666666666,1,0,0,0.0,"PULM, DERM",0.2666666666666666,medium,8.0,0.1316666666666666,0.0013877,1.1281,1.836,-1.3295,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.1316666666666666
BLOC1S6,1,1.0,0.5,1.0,0.0416666666666666,0.0416666666666666,1,0,0,0.0,"PULM, DERM",0.1428571428571428,low,2.0,0.0821428571428571,5.1903e-07,1.0134,1.5,0.32337,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0821428571428571
BMPR1A,2,4.0,1.0,3.0,1.0,0.5208333333333334,1,1,1,1.0,CHD,0.4427966101694915,high,185.0,0.7771186440677966,1.0,0.10405,0.195,3.9074,1.0,1.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.9771186440677966
BMPR2,1,4.0,0.6,2.0,0.3999999999999999,0.3999999999999999,1,0,1,1.0,"CHD, PULM",0.2705882352941176,high,80.0,0.348235294117647,1.0,0.27389,0.376,3.2823,1.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.44823529411764695
BNC2,1,1.0,0.5,1.0,0.0416666666666666,0.0416666666666666,1,0,0,1.0,,0.0,low,0.0,0.0249999999999999,1.0,0.25087,0.365,0.84672,1.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.1249999999999999
BPGM,1,1.0,0.5,1.0,0.0416666666666666,0.0416666666666666,1,0,0,0.0,AN_TH,1.0,medium,4.0,0.425,0.00057152,0.6411,0.987,1.2279,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.425
BRAF,2,4.0,1.0,3.0,1.0,0.5708333333333333,1,1,1,1.0,"AN_TH, CHD, SEIZ, DERM",0.5045045045045045,high,136.0,0.8018018018018018,1.0,0.15187,0.237,4.9103,1.0,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.9518018018018019
