disease_id,disease_name,source
ORPHA:829,Adult-onset Still disease,HPO_root
ORPHA:99027,Adult-onset autosomal dominant leukodystrophy,HPO_root
ORPHA:284289,Adult-onset autosomal recessive cerebellar ataxia,HPO_root
ORPHA:420492,"Adult-onset cervical dystonia, DYT23 type",HPO_root
ORPHA:329336,Adult-onset chronic progressive external ophthalmoplegia with mitochondrial myopathy,HPO_root
ORPHA:329478,Adult-onset distal myopathy due to VCP mutation,HPO_root
ORPHA:199351,Adult-onset dystonia-parkinsonism,HPO_root
ORPHA:99000,Adult-onset foveomacular vitelliform dystrophy,HPO_root
ORPHA:329314,Adult-onset multiple mitochondrial DNA deletion syndrome due to DGUOK deficiency,HPO_root
ORPHA:171442,Adult-onset nemaline myopathy,HPO_root
OMIM:620015,"Advance sleep phase syndrome, familial, 4",HPO_root
OMIM:604348,"Advanced sleep phase syndrome, familial, 1",HPO_root
OMIM:615224,"Advanced sleep phase syndrome, familial, 2",HPO_root
OMIM:616882,"Advanced sleep phase syndrome, familial, 3",HPO_root
OMIM:202400,"Afibrinogenemia, congenitalhypofibrinogenemia, congenital, included",HPO_root
ORPHA:3385,African trypanosomiasis,HPO_root
OMIM:601495,"Agammaglobulinemia 1, autosomal recessive",HPO_root
OMIM:619707,"Agammaglobulinemia 10, autosomal dominant",HPO_root
OMIM:613500,"Agammaglobulinemia 2, autosomal recessive",HPO_root
OMIM:613501,"Agammaglobulinemia 3, autosomal recessive",HPO_root
OMIM:613502,"Agammaglobulinemia 4, autosomal recessive",HPO_root
OMIM:613506,"Agammaglobulinemia 5, autosomal dominant",HPO_root
OMIM:612692,"Agammaglobulinemia 6, autosomal recessive",HPO_root
OMIM:615214,"Agammaglobulinemia 7, autosomal recessive",HPO_root
OMIM:616941,"Agammaglobulinemia 8, autosomal dominant",HPO_root
OMIM:619824,"Agammaglobulinemia 8B, autosomal recessive",HPO_root
OMIM:619693,"Agammaglobulinemia 9, autosomal recessive",HPO_root
OMIM:300755,"Agammaglobulinemia, X-linked",HPO_root
ORPHA:83617,Agammaglobulinemia-microcephaly-craniosynostosis-severe dermatitis syndrome,HPO_root
OMIM:202550,"Aganglionosis, total intestinal",HPO_root
OMIM:202600,Agenesis of cerebral white matter,HPO_root
OMIM:618929,"Agenesis of corpus callosum, cardiac, ocular, and genital syndrome",HPO_root
OMIM:218000,Agenesis of the corpus callosum with peripheral neuropathy,HPO_root
ORPHA:98850,Aggressive systemic mastocytosis,HPO_root
OMIM:202650,Agnathia-Otocephaly complex,HPO_root
ORPHA:990,Agnathia-holoprosencephaly-situs inversus syndrome,HPO_root
OMIM:304050,Aicardi syndrome,HPO_root
ORPHA:50,Aicardi syndrome,HPO_root
OMIM:225750,Aicardi-Goutieres syndrome 1,HPO_root
OMIM:610181,Aicardi-Goutieres syndrome 2,HPO_root
OMIM:610329,Aicardi-Goutieres syndrome 3,HPO_root
OMIM:610333,Aicardi-Goutieres syndrome 4,HPO_root
OMIM:612952,Aicardi-Goutieres syndrome 5,HPO_root
OMIM:615010,Aicardi-Goutieres syndrome 6,HPO_root
OMIM:615846,Aicardi-Goutieres syndrome 7,HPO_root
OMIM:619486,Aicardi-Goutieres syndrome 8,HPO_root
OMIM:619487,Aicardi-Goutieres syndrome 9,HPO_root
ORPHA:51,Aicardi-Goutières syndrome,HPO_root
ORPHA:137935,Airway infantile hemangioma,HPO_root
OMIM:617694,Al Kaissi syndrome,HPO_root
OMIM:609465,Al-Gazali syndrome,HPO_root
OMIM:607131,Al-Gazali-Bakalinova syndrome,HPO_root
OMIM:616459,Al-Raqad syndrome,HPO_root
OMIM:615510,"Alacrima, achalasia, and impaired intellectual development syndrome",HPO_root
OMIM:103420,"Alacrima, congenital",HPO_root
ORPHA:404454,Alacrimia-choreoathetosis-liver dysfunction syndrome,HPO_root
ORPHA:52,Alagille syndrome,HPO_root
OMIM:118450,Alagille syndrome 1,HPO_root
OMIM:610205,Alagille syndrome 2,HPO_root
OMIM:300600,Aland island eye disease,HPO_root
ORPHA:2007,Alar cartilages hypoplasia-coloboma-telecanthus syndrome,HPO_root
OMIM:614687,"Alar cleft, isolated",HPO_root
ORPHA:319671,Alazami syndrome,HPO_root
OMIM:615071,Alazami syndrome,HPO_root
OMIM:617126,Alazami-Yuan syndrome,HPO_root
ORPHA:53,Albers-Schönberg osteopetrosis,HPO_root
OMIM:300500,"Albinism, ocular, type I",HPO_root
OMIM:300650,"Albinism, ocular, with late-onset sensorineural deafness",HPO_root
OMIM:203100,"Albinism, oculocutaneous, type IA",HPO_root
OMIM:606952,"Albinism, oculocutaneous, type IB",HPO_root
OMIM:203200,"Albinism, oculocutaneous, type II",HPO_root
OMIM:203290,"Albinism, oculocutaneous, type III",HPO_root
OMIM:606574,"Albinism, oculocutaneous, type IV",HPO_root
OMIM:615312,"Albinism, oculocutaneous, type V",HPO_root
OMIM:113750,"Albinism, oculocutaneous, type VI",HPO_root
OMIM:615179,"Albinism, oculocutaneous, type VII",HPO_root
ORPHA:998,Albinism-deafness syndrome,HPO_root
OMIM:300700,Albinism-deafness syndrome,HPO_root
OMIM:103780,Alcohol dependence,HPO_root
OMIM:100650,"Alcohol sensitivity, acute",HPO_root
OMIM:610251,"Alcohol sensitivity, acute",HPO_root
OMIM:103900,"Aldosteronism, glucocorticoid-remediable",HPO_root
OMIM:203450,Alexander disease,HPO_root
ORPHA:58,Alexander disease,HPO_root
ORPHA:363717,Alexander disease type I,HPO_root
ORPHA:363722,Alexander disease type II,HPO_root
OMIM:620655,Alfadhel syndrome,HPO_root
ORPHA:56,Alkaptonuria,HPO_root
OMIM:203500,Alkaptonuria,HPO_root
OMIM:617822,Alkuraya-Kucinskas syndrome,HPO_root
OMIM:300523,Allan-Herndon-Dudley syndrome,HPO_root
ORPHA:59,Allan-Herndon-Dudley syndrome,HPO_root
ORPHA:1164,Allergic bronchopulmonary aspergillosis,HPO_root
OMIM:103920,Allergic bronchopulmonary aspergillosis,HPO_root
ORPHA:93925,Alobar holoprosencephaly,HPO_root
ORPHA:1006,Alopecia antibody deficiency,HPO_root
OMIM:104000,Alopecia areata 1,HPO_root
OMIM:610753,Alopecia areata 2,HPO_root
ORPHA:700,Alopecia totalis,HPO_root
ORPHA:701,Alopecia universalis,HPO_root
OMIM:203655,Alopecia universalis congenita,HPO_root
OMIM:109200,"Alopecia, androgenetic, 1",HPO_root
OMIM:104110,"Alopecia, familial focal",HPO_root
OMIM:612079,"Alopecia, neurologic defects, and endocrinopathy syndrome",HPO_root
ORPHA:1005,Alopecia-contractures-dwarfism-intellectual disability syndrome,HPO_root
ORPHA:1008,Alopecia-epilepsy-pyorrhea-intellectual disability syndrome,HPO_root
ORPHA:2850,Alopecia-intellectual disability syndrome,HPO_root
OMIM:203650,Alopecia-intellectual disability syndrome 1,HPO_root
OMIM:610422,Alopecia-intellectual disability syndrome 2,HPO_root
OMIM:613930,Alopecia-intellectual disability syndrome 3,HPO_root
OMIM:618840,Alopecia-intellectual disability syndrome 4,HPO_root
ORPHA:1014,Alopecia-intellectual disability-hypergonadotropic hypogonadism syndrome,HPO_root
ORPHA:726,Alpers-Huttenlocher syndrome,HPO_root
OMIM:613490,Alpha-1-Antitrypsin deficiency,HPO_root
ORPHA:60,Alpha-1-antitrypsin deficiency,HPO_root
OMIM:203760,Alpha-2-deficient collagen disease,HPO_root
ORPHA:399058,Alpha-B crystallin-related late-onset myopathy,HPO_root
OMIM:615969,Alpha-Fetoprotein deficiency,HPO_root
OMIM:615970,"Alpha-Fetoprotein, hereditary persistence of",HPO_root
ORPHA:3137,Alpha-N-acetylgalactosaminidase deficiency,HPO_root
ORPHA:79279,Alpha-N-acetylgalactosaminidase deficiency type 1,HPO_root
ORPHA:79280,Alpha-N-acetylgalactosaminidase deficiency type 2,HPO_root
ORPHA:79281,Alpha-N-acetylgalactosaminidase deficiency type 3,HPO_root
OMIM:300448,Alpha-Thalassemia myelodysplasia syndrome,HPO_root
OMIM:204750,Alpha-aminoadipic and alpha-ketoadipic aciduria,HPO_root
ORPHA:280333,Alpha-dystroglycan-related limb-girdle muscular dystrophy R16,HPO_root
ORPHA:100025,Alpha-heavy chain disease,HPO_root
OMIM:248500,Alpha-mannosidosis,HPO_root
ORPHA:61,Alpha-mannosidosis,HPO_root
ORPHA:309288,"Alpha-mannosidosis, adult form",HPO_root
ORPHA:309282,"Alpha-mannosidosis, infantile form",HPO_root
OMIM:203750,Alpha-methylacetoacetic aciduria,HPO_root
OMIM:614307,Alpha-methylacyl-CoA racemase deficiency,HPO_root
ORPHA:62,Alpha-sarcoglycan-related limb-girdle muscular dystrophy R3,HPO_root
ORPHA:846,Alpha-thalassemia,HPO_root
ORPHA:98791,Alpha-thalassemia-intellectual disability syndrome linked to chromosome 16,HPO_root
ORPHA:231401,Alpha-thalassemia-myelodysplastic syndrome,HPO_root
OMIM:301040,Alpha-thalassemia/impaired intellectual development syndrome,HPO_root
OMIM:141750,"Alpha-thalassemia/impaired intellectual development syndrome, deletion type",HPO_root
ORPHA:63,Alport syndrome,HPO_root
OMIM:203780,"Alport syndrome 2, autosomal recessive",HPO_root
OMIM:104200,"Alport syndrome 3, autosomal dominant",HPO_root
OMIM:620536,"Alport syndrome 3B, autosomal recessive",HPO_root
OMIM:301050,"Alport syndrome, X-linked",HPO_root
ORPHA:86818,Alport syndrome-intellectual disability-midface hypoplasia-elliptocytosis syndrome,HPO_root
OMIM:621307,Alsahan-Harris syndrome,HPO_root
OMIM:203800,Alstrom syndrome,HPO_root
ORPHA:64,Alström syndrome,HPO_root
ORPHA:2131,Alternating hemiplegia of childhood,HPO_root
OMIM:104290,Alternating hemiplegia of childhood 1,HPO_root
OMIM:614820,Alternating hemiplegia of childhood 2,HPO_root
OMIM:265380,Alveolar capillary dysplasia with misalignment of pulmonary veins,HPO_root
ORPHA:284,Alveolar echinococcosis,HPO_root
OMIM:606243,Alveolar soft part sarcoma,HPO_root
OMIM:619268,Alzahrani-Kuwahara syndrome,HPO_root
OMIM:104300,Alzheimer disease,HPO_root
OMIM:609636,Alzheimer disease 10,HPO_root
OMIM:615080,"Alzheimer disease 17, susceptibility to",HPO_root
OMIM:104310,Alzheimer disease 2,HPO_root
OMIM:607822,Alzheimer disease 3,HPO_root
OMIM:606889,Alzheimer disease 4,HPO_root
OMIM:602096,Alzheimer disease 5,HPO_root
OMIM:608907,"Alzheimer disease 9, susceptibility to",HPO_root
OMIM:605055,"Alzheimer disease, familial early-onset, with coexisting amyloid and prion pathology",HPO_root
OMIM:104350,"Amastia, bilateral, with ureteral triplication and dysmorphism",HPO_root
ORPHA:1021,Amaurosis-hypertrichosis syndrome,HPO_root
OMIM:604498,"Amegakaryocytic thrombocytopenia, congenital",HPO_root
OMIM:620481,"Amegakaryocytic thrombocytopenia, congenital, 2",HPO_root
OMIM:104400,Amelia and terminal transverse hemimelia,HPO_root
OMIM:601360,"Amelia, autosomal recessive",HPO_root
ORPHA:1028,Amelo-onycho-hypohidrotic syndrome,HPO_root
ORPHA:1946,Amelocerebrohypohidrotic syndrome,HPO_root
ORPHA:88661,Amelogenesis imperfecta,HPO_root
OMIM:617217,"Amelogenesis imperfecta, hypomaturation type, IIA6",HPO_root
OMIM:204700,"Amelogenesis imperfecta, hypomaturation type, iia1",HPO_root
OMIM:612529,"Amelogenesis imperfecta, hypomaturation type, iia2",HPO_root
OMIM:613211,"Amelogenesis imperfecta, hypomaturation type, iia3",HPO_root
OMIM:614832,"Amelogenesis imperfecta, hypomaturation type, iia4",HPO_root
OMIM:301201,"Amelogenesis imperfecta, hypoplastic/hypomaturation, X-linked 2",HPO_root
OMIM:104530,"Amelogenesis imperfecta, type IA",HPO_root
OMIM:104500,"Amelogenesis imperfecta, type IB",HPO_root
OMIM:204650,"Amelogenesis imperfecta, type IC",HPO_root
OMIM:301200,"Amelogenesis imperfecta, type IE",HPO_root
OMIM:616270,"Amelogenesis imperfecta, type IF",HPO_root
OMIM:204690,"Amelogenesis imperfecta, type IG (enamel-renal syndrome)",HPO_root
OMIM:616221,"Amelogenesis imperfecta, type IH",HPO_root
OMIM:615887,"Amelogenesis imperfecta, type IIA5",HPO_root
OMIM:130900,"Amelogenesis imperfecta, type III",HPO_root
OMIM:617607,"Amelogenesis imperfecta, type IIIB",HPO_root
OMIM:618386,"Amelogenesis imperfecta, type IIIC",HPO_root
OMIM:617297,"Amelogenesis imperfecta, type IJ",HPO_root
OMIM:620104,"Amelogenesis imperfecta, type IK",HPO_root
OMIM:104510,"Amelogenesis imperfecta, type IV",HPO_root
ORPHA:3386,American trypanosomiasis,HPO_root
OMIM:204730,"Amino aciduria with mental deficiency, dwarfism, muscular dystrophy,osteoporosis, and acidosis",HPO_root
OMIM:609924,Aminoacylase 1 deficiency,HPO_root
ORPHA:137754,Aminoacylase 1 deficiency,HPO_root
OMIM:600325,Aminopterin syndrome sine aminopterin,HPO_root
ORPHA:1908,Aminopterin/methotrexate embryofetopathy,HPO_root
ORPHA:99742,Amish lethal microcephaly,HPO_root
ORPHA:98902,Amish nemaline myopathy,HPO_root
ORPHA:295000,Amniotic band syndrome,HPO_root
ORPHA:67,Amoebiasis due to Entamoeba histolytica,HPO_root
ORPHA:68,Amoebiasis due to free-living amoebae,HPO_root
ORPHA:67043,Amoebic keratitis,HPO_root
OMIM:105150,Amyloidosis VI,HPO_root
OMIM:105120,"Amyloidosis, Finnish type",HPO_root
OMIM:204900,"Amyloidosis, cutaneous bullous",HPO_root
OMIM:105200,"Amyloidosis, familial visceral",HPO_root
OMIM:620657,"Amyloidosis, hereditary systemic 3",HPO_root
OMIM:620658,"Amyloidosis, hereditary systemic 5",HPO_root
OMIM:620659,"Amyloidosis, hereditary systemic 6",HPO_root
OMIM:105210,"Amyloidosis, hereditary, transthyretin-related",HPO_root
OMIM:105250,"Amyloidosis, primary localized cutaneous, 1",HPO_root
OMIM:613955,"Amyloidosis, primary localized cutaneous, 2",HPO_root
OMIM:617920,"Amyloidosis, primary localized cutaneous, 3",HPO_root
OMIM:205000,Amyotonia congenita,HPO_root
OMIM:105300,Amyotrophic dystonic paraplegia,HPO_root
ORPHA:803,Amyotrophic lateral sclerosis,HPO_root
OMIM:105400,Amyotrophic lateral sclerosis 1,HPO_root
OMIM:612069,Amyotrophic lateral sclerosis 10 with or without frontotemporal dementia,HPO_root
OMIM:612577,Amyotrophic lateral sclerosis 11,HPO_root
OMIM:613435,Amyotrophic lateral sclerosis 12 with or without frontotemporal dementia,HPO_root
OMIM:300857,Amyotrophic lateral sclerosis 15 with or without frontotemporal dementia,HPO_root
OMIM:614373,"Amyotrophic lateral sclerosis 16, juvenile",HPO_root
OMIM:614808,Amyotrophic lateral sclerosis 18,HPO_root
OMIM:615515,Amyotrophic lateral sclerosis 19,HPO_root
OMIM:205100,"Amyotrophic lateral sclerosis 2, juvenile",HPO_root
OMIM:615426,Amyotrophic lateral sclerosis 20,HPO_root
OMIM:606070,Amyotrophic lateral sclerosis 21,HPO_root
OMIM:616208,Amyotrophic lateral sclerosis 22 with or without frontotemporal dementia,HPO_root
OMIM:617839,Amyotrophic lateral sclerosis 23,HPO_root
OMIM:619133,Amyotrophic lateral sclerosis 26 with or without frontotemporal dementia,HPO_root
OMIM:620285,"Amyotrophic lateral sclerosis 27, juvenile",HPO_root
OMIM:620452,Amyotrophic lateral sclerosis 28,HPO_root
OMIM:606640,Amyotrophic lateral sclerosis 3,HPO_root
OMIM:602433,"Amyotrophic lateral sclerosis 4, juvenile",HPO_root
OMIM:602099,"Amyotrophic lateral sclerosis 5, juvenile",HPO_root
OMIM:608030,"Amyotrophic lateral sclerosis 6, with or without frontotemporal dementia",HPO_root
OMIM:608627,Amyotrophic lateral sclerosis 8,HPO_root
OMIM:611895,Amyotrophic lateral sclerosis 9,HPO_root
OMIM:105550,Amyotrophic lateral sclerosis and/or frontotemporal dementia 1,HPO_root
ORPHA:357043,Amyotrophic lateral sclerosis type 4,HPO_root
OMIM:205250,Amyotrophic lateral sclerosis with polyglucosan bodies,HPO_root
OMIM:205200,"Amyotrophic lateral sclerosis, juvenile, with dementia",HPO_root
OMIM:617892,"Amyotrophic lateral sclerosis, susceptibility to, 24",HPO_root
OMIM:617921,"Amyotrophic lateral sclerosis, susceptibility to, 25",HPO_root
OMIM:105500,Amyotrophic lateral sclerosis-parkinsonism/dementia complex 1,HPO_root
OMIM:162100,"Amyotrophy, hereditary neuralgic",HPO_root
OMIM:602440,"Amyotrophy, monomelic",HPO_root
OMIM:105580,"Anal canal carcinomacloacogenic carcinoma, included",HPO_root
ORPHA:228113,Anal fistula,HPO_root
OMIM:616000,Analbuminemia,HPO_root
ORPHA:142,Anaplastic thyroid carcinoma,HPO_root
OMIM:607095,Anauxetic dysplasia 1,HPO_root
OMIM:617396,Anauxetic dysplasia 2,HPO_root
OMIM:618853,Anauxetic dysplasia 3,HPO_root
OMIM:170390,Andersen cardiodysrhythmic periodic paralysis,HPO_root
ORPHA:37553,Andersen-Tawil syndrome,HPO_root
OMIM:300068,Androgen insensitivity syndrome,HPO_root
OMIM:300835,"Anemia, X-linked, with or without neutropenia and/or platelet abnormalities",HPO_root
OMIM:205700,"Anemia, autoimmune hemolytic",HPO_root
OMIM:619789,"Anemia, congenital dyserythropoietic, type IIIb, autosomal recessive",HPO_root
OMIM:620969,"Anemia, congenital dyserythropoietic, type IVb",HPO_root
OMIM:224120,"Anemia, congenital dyserythropoietic, type Ia",HPO_root
OMIM:615631,"Anemia, congenital dyserythropoietic, type Ib",HPO_root
OMIM:224100,"Anemia, dyserythropoietic congenital, type II",HPO_root
OMIM:105600,"Anemia, dyserythropoietic congenital, type III",HPO_root
OMIM:613673,"Anemia, dyserythropoietic congenital, type IV",HPO_root
OMIM:268150,"Anemia, hemolytic, Rh-null, Regulator type",HPO_root
OMIM:206100,"Anemia, hypochromic microcytic, with iron overload 1",HPO_root
OMIM:615234,"Anemia, hypochromic microcytic, with iron overload 2",HPO_root
OMIM:206300,"Anemia, nonspherocytic hemolytic, associated with abnormality of redcell membrane",HPO_root
OMIM:206400,"Anemia, nonspherocytic hemolytic, possibly due to defect in porphyrinmetabolism",HPO_root
OMIM:205950,"Anemia, sideroblastic, 2, pyridoxine-refractory",HPO_root
OMIM:616860,"Anemia, sideroblastic, 3, pyridoxine-refractory",HPO_root
OMIM:619523,"Anemia, sideroblastic, 5",HPO_root
OMIM:300751,"Anemia, sideroblastic, X-linked",HPO_root
OMIM:301310,"Anemia, sideroblastic, and spinocerebellar ataxia",HPO_root
OMIM:182170,"Anemia, sideroblastic, autosomal dominant",HPO_root
OMIM:206500,Anencephaly,HPO_root
OMIM:619452,Anencephaly 2,HPO_root
OMIM:105805,Aneurysm of interventricular septum,HPO_root
ORPHA:1054,Aneurysm of sinus of Valsalva,HPO_root
OMIM:105800,"Aneurysm, intracranial berry, 1",HPO_root
OMIM:618734,"Aneurysm, intracranial berry, 12",HPO_root
OMIM:608542,"Aneurysm, intracranial berry, 2",HPO_root
OMIM:609122,"Aneurysm, intracranial berry, 3",HPO_root
ORPHA:284984,Aneurysm-osteoarthritis syndrome,HPO_root
OMIM:105835,Angel-Shaped phalangoepiphyseal dysplasia,HPO_root
ORPHA:63442,Angel-shaped phalango-epiphyseal dysplasia,HPO_root
OMIM:105830,Angelman syndrome,HPO_root
ORPHA:72,Angelman syndrome,HPO_root
ORPHA:411511,Angelman syndrome due to a point mutation,HPO_root
ORPHA:411515,Angelman syndrome due to imprinting defect in 15q11-q13,HPO_root
ORPHA:98794,Angelman syndrome due to maternal 15q11q13 deletion,HPO_root
ORPHA:98795,Angelman syndrome due to paternal uniparental disomy of chromosome 15,HPO_root
OMIM:106100,"Angioedema, hereditary, 1",HPO_root
OMIM:610618,"Angioedema, hereditary, 3",HPO_root
OMIM:619360,"Angioedema, hereditary, 4",HPO_root
OMIM:619361,"Angioedema, hereditary, 5",HPO_root
OMIM:619363,"Angioedema, hereditary, 6",HPO_root
OMIM:619366,"Angioedema, hereditary, 7",HPO_root
OMIM:619367,"Angioedema, hereditary, 8",HPO_root
OMIM:600419,Angiokeratoma corporis diffusum with arteriovenous fistulas,HPO_root
OMIM:206550,"Angiolipomatosis, familial",HPO_root
ORPHA:95429,Angioma serpiginosum,HPO_root
OMIM:300652,"Angioma serpiginosum, X-linked",HPO_root
OMIM:106050,"Angioma serpiginosum, autosomal dominant",HPO_root
OMIM:106070,"Angioma, hereditary neurocutaneousspinal arterial venous malformations with cutaneous hemangiomas, included",HPO_root
OMIM:607859,"Angioma, tufted",HPO_root
OMIM:206570,"Angiomatosis, diffuse corticomeningeal, of divry and van bogaert",HPO_root
OMIM:611773,"Angiopathy, hereditary, with nephropathy, aneurysms, and muscle cramps",HPO_root
ORPHA:74,Angiostrongyliasis,HPO_root
OMIM:106190,"Anhidrosis, isolated, with normal sweat glands",HPO_root
OMIM:106210,Aniridia,HPO_root
OMIM:617141,Aniridia 2,HPO_root
OMIM:617142,Aniridia 3,HPO_root
OMIM:106220,Aniridia and absent patella,HPO_root
OMIM:106230,"Aniridia, microcornea, and spontaneously reabsorbed cataract",HPO_root
OMIM:206750,"Aniridia, partial, with unilateral renal agenesis and psychomotorretardation",HPO_root
ORPHA:1069,Aniridia-absent patella syndrome,HPO_root
ORPHA:1065,Aniridia-cerebellar ataxia-intellectual disability syndrome,HPO_root
ORPHA:1068,Aniridia-intellectual disability syndrome,HPO_root
ORPHA:1067,Aniridia-ptosis-intellectual disability-familial obesity syndrome,HPO_root
ORPHA:1064,Aniridia-renal agenesis-psychomotor retardation syndrome,HPO_root
OMIM:106250,Ankyloblepharon filiforme adnatum and cleft palate,HPO_root
ORPHA:1072,Ankyloblepharon filiforme adnatum-cleft palate syndrome,HPO_root
ORPHA:1074,Ankyloblepharon filiforme adnatum-imperforate anus syndrome,HPO_root
ORPHA:1071,Ankyloblepharon-ectodermal defects-cleft lip/palate syndrome,HPO_root
OMIM:106280,Ankyloglossia with or without tooth anomalies,HPO_root
ORPHA:2206,Ankylosing vertebral hyperostosis with tylosis,HPO_root
OMIM:106400,"Ankylosing vertebral hyperostosis with tylosisdiffuse idiopathic skeletal hyperostosis, included",HPO_root
OMIM:106500,Annular erythema,HPO_root
ORPHA:675,Annular pancreas,HPO_root
ORPHA:206549,Anoctamin-5-related limb-girdle muscular dystrophy R12,HPO_root
OMIM:206780,Anodontia of permanent dentition,HPO_root
OMIM:206800,Anonychia congenita,HPO_root
ORPHA:69125,Anonychia with flexural pigmentation,HPO_root
OMIM:106750,Anonychia with flexural pigmentation,HPO_root
OMIM:106995,Anonychia-Onychodystrophy with hypoplasia or absence of distal phalanges,HPO_root
ORPHA:1094,Anonychia-microcephaly syndrome,HPO_root
ORPHA:1104,Anophthalmia plus syndrome,HPO_root
ORPHA:1101,Anophthalmia-megalocornea-cardiopathy-skeletal anomalies syndrome,HPO_root
ORPHA:77298,Anophthalmia/microphthalmia-esophageal atresia syndrome,HPO_root
OMIM:107100,Anorectal anomalies,HPO_root
OMIM:207000,Anosmia for isobutyric acid,HPO_root
OMIM:107200,"Anosmia, congenital",HPO_root
ORPHA:178148,Antenatal multiminicore disease with arthrogryposis multiplex congenita,HPO_root
OMIM:601427,"Anterior chamber cleavage disorder, cerebellar hypoplasia, hypothyroidism, and tracheal stenosis",HPO_root
