gene_symbol,n_diseases,max_evidence_score,max_penetrance_score,max_category_score,max_actionability,mean_actionability,is_pediatric,is_category_a,meets_ngsr,inheritance_code,panels,pathogenic_fraction,clinical_actionability,n_pathogenic,combined_actionability
MYL3,1,3.0,0.6,2.0,0.3,0.3,0,0,1,1.0,CM,0.3125,high,44.0,0.305
MYLK,1,2.0,0.4,2.0,0.13333333333333333,0.13333333333333333,1,0,1,1.0,CM,0.3333333333333333,high,154.0,0.21333333333333332
MYLK2,1,1.0,0.5,1.0,0.041666666666666664,0.041666666666666664,1,0,0,-1.0,CM,0.2439024390243902,high,40.0,0.12256097560975608
MYO15A,1,4.0,1.0,3.0,1.0,1.0,1,1,1,0.0,HL,0.5632823365785814,high,359.0,0.8253129346314325
MYO1C,1,1.0,0.5,1.0,0.041666666666666664,0.041666666666666664,1,0,0,0.0,HL,0.1428571428571428,low,1.0,0.08214285714285711
MYO1E,1,2.0,0.85,1.0,0.14166666666666666,0.14166666666666666,1,0,0,0.0,REN,1.0,medium,4.0,0.485
MYO1F,1,1.0,0.5,1.0,0.041666666666666664,0.041666666666666664,1,0,0,0.0,HL,0.0,low,0.0,0.024999999999999998
MYO3A,1,3.0,1.0,3.0,0.75,0.75,1,1,1,0.0,HL,0.3435582822085889,high,110.0,0.5874233128834355
MYO5A,1,2.0,0.85,1.0,0.14166666666666666,0.14166666666666666,1,0,0,0.0,DERM,0.2063492063492063,high,13.0,0.16753968253968252
MYO6,1,3.0,1.0,3.0,0.75,0.75,1,1,1,0.0,HL,0.3764044943820224,high,120.0,0.6005617977528089
MYO7A,1,4.0,1.0,3.0,1.0,1.0,1,1,1,0.0,HL,0.5991649269311065,high,434.0,0.8396659707724425
MYOM1,1,1.0,0.5,1.0,0.041666666666666664,0.041666666666666664,0,0,0,1.0,CM,0.0858369098712446,high,20.0,0.059334763948497835
MYOT,1,3.0,1.0,1.0,0.25,0.25,0,0,0,1.0,HYPOTO,0.4084507042253521,high,52.0,0.31338028169014087
MYOZ2,1,1.0,0.5,1.0,0.041666666666666664,0.041666666666666664,1,0,0,1.0,CM,0.1025641025641025,high,10.0,0.066025641025641
MYPN,2,1.0,0.5,1.0,0.041666666666666664,0.041666666666666664,1,0,0,1.0,CM,0.1869158878504672,high,60.0,0.09976635514018688
NAA10,1,2.0,0.85,1.0,0.14166666666666666,0.14166666666666666,1,0,0,3.0,COND,0.7857142857142857,high,18.0,0.39928571428571424
NAA15,1,1.0,0.5,1.0,0.041666666666666664,0.041666666666666664,1,0,0,1.0,CHD,0.5,low,2.0,0.225
NAGA,1,3.0,1.0,3.0,0.75,0.75,1,1,1,0.0,IEM,0.4285714285714285,high,8.0,0.6214285714285713
NAGLU,1,4.0,1.0,3.0,1.0,1.0,1,1,1,0.0,"IEM, SEIZ",0.6086956521739131,high,70.0,0.8434782608695652
NAGS,1,3.0,1.0,3.0,0.75,0.75,1,1,1,0.0,"IEM, SEIZ",0.5,high,18.0,0.6499999999999999
NBN,1,3.0,1.0,3.0,0.75,0.75,1,1,1,0.0,AN_TH,0.3151750972762646,high,256.0,0.5760700389105058
NCF1,1,4.0,1.0,3.0,1.0,1.0,1,1,1,0.0,AN_TH,1.0,high,16.0,1.0
NCF2,1,4.0,1.0,3.0,1.0,1.0,1,1,1,0.0,"BOW, AN_TH",0.2592592592592592,high,24.0,0.7037037037037037
NCF4,1,1.0,0.5,1.0,0.041666666666666664,0.041666666666666664,1,0,0,0.0,"BOW, AN_TH",0.1875,medium,6.0,0.1
NDP,1,4.0,1.0,3.0,1.0,1.0,1,1,1,2.0,"HL, SEIZ",0.7571428571428571,high,42.0,0.9028571428571428
NEB,1,4.0,1.0,3.0,1.0,1.0,1,1,1,0.0,HYPOTO,0.4654867256637168,high,492.0,0.7861946902654867
NEBL,1,2.0,0.4,1.0,0.06666666666666667,0.06666666666666667,0,0,0,1.0,CM,0.1470588235294117,high,40.0,0.09882352941176467
NEDD4L,1,1.0,0.5,1.0,0.041666666666666664,0.041666666666666664,1,0,0,1.0,SEIZ,0.5,medium,6.0,0.225
NEFL,1,3.0,1.0,3.0,0.75,0.75,1,1,1,1.0,HYPOTO,0.2944162436548223,high,46.0,0.5677664974619289
NEK1,1,2.0,0.85,1.0,0.14166666666666666,0.14166666666666666,1,0,0,0.0,"REN, SK",0.4307692307692308,high,72.0,0.25730769230769235
NEK8,1,2.0,0.85,1.0,0.14166666666666666,0.14166666666666666,1,0,0,0.0,REN,0.2,high,12.0,0.165
NEU1,1,3.0,1.0,3.0,0.75,0.75,1,1,1,0.0,"IEM, SEIZ",0.5789473684210527,high,32.0,0.6815789473684211
NEUROG3,1,2.0,0.85,1.0,0.14166666666666666,0.14166666666666666,1,0,0,0.0,,0.5,medium,0.0,0.28500000000000003
NEXN,2,1.0,0.5,1.0,0.041666666666666664,0.041666666666666664,0,0,0,1.0,"CM, CHD",0.2015503875968992,high,50.0,0.10562015503875968
NF1,1,4.0,1.0,3.0,1.0,1.0,1,1,1,1.0,"CHD, SEIZ, DERM",0.4975863349424433,high,1193.0,0.7990345339769773
NF2,1,4.0,1.0,3.0,1.0,1.0,1,1,1,1.0,DERM,0.2972972972972973,high,62.0,0.7189189189189189
NFATC1,1,1.0,0.5,1.0,0.041666666666666664,0.041666666666666664,1,0,0,0.0,CHD,,,,0.024999999999999998
NGLY1,1,3.0,1.0,3.0,0.75,0.75,1,1,1,0.0,SEIZ,0.7368421052631579,high,20.0,0.7447368421052631
NHEJ1,1,3.0,1.0,3.0,0.75,0.75,1,1,1,0.0,SEIZ,0.7272727272727273,high,14.0,0.740909090909091
NHLRC1,1,3.0,1.0,3.0,0.75,0.75,1,1,1,0.0,SEIZ,0.3111111111111111,high,36.0,0.5744444444444444
NHP2,1,1.0,0.5,1.0,0.041666666666666664,0.041666666666666664,1,0,0,0.0,DERM,0.4285714285714285,high,12.0,0.1964285714285714
NIN,1,1.0,0.5,1.0,0.041666666666666664,0.041666666666666664,1,0,0,0.0,THYR,0.0851063829787234,medium,8.0,0.059042553191489364
NIPAL4,1,3.0,1.0,3.0,0.75,0.75,1,1,1,0.0,DERM,0.1858407079646017,high,19.0,0.5243362831858407
NIPBL,1,4.0,1.0,3.0,1.0,1.0,1,1,1,1.0,"AN_TH, SK, SEIZ",0.6633554083885209,high,503.0,0.8653421633554084
NKX2-1,1,3.0,1.0,3.0,0.75,0.75,1,1,1,1.0,"THYR, PULM, GLY",0.3932584269662921,high,31.0,0.6073033707865167
NKX2-5,1,4.0,0.6,2.0,0.39999999999999997,0.39999999999999997,1,0,1,1.0,"THYR, COND, CHD",0.5555555555555556,high,70.0,0.4622222222222222
NKX3-2,1,2.0,0.85,1.0,0.14166666666666666,0.14166666666666666,1,0,0,0.0,SK,0.3,medium,6.0,0.205
NLGN3,1,3.0,0.6,1.0,0.15,0.15,1,0,0,5.0,SEIZ,0.238095238095238,high,8.0,0.1852380952380952
NLGN4X,1,3.0,0.6,1.0,0.15,0.15,1,0,0,5.0,SEIZ,0.3118279569892473,high,29.0,0.21473118279569892
NLRP7,1,4.0,1.0,1.0,0.3333333333333333,0.3333333333333333,0,0,0,0.0,,0.1455696202531645,high,44.0,0.25822784810126576
NME8,1,1.0,0.5,1.0,0.041666666666666664,0.041666666666666664,1,0,0,0.0,PULM,0.0235294117647058,low,2.0,0.03441176470588232
NOG,1,3.0,1.0,3.0,0.75,0.75,1,1,1,1.0,,1.0,high,32.0,0.85
NOP10,1,2.0,0.85,1.0,0.14166666666666666,0.14166666666666666,1,0,0,0.0,DERM,0.2222222222222222,medium,8.0,0.17388888888888887
NOTCH1,1,2.0,0.15,1.0,0.024999999999999998,0.024999999999999998,1,0,0,1.0,CHD,0.3577235772357723,high,150.0,0.1580894308943089
NOTCH2,1,3.0,1.0,3.0,0.75,0.75,1,1,1,1.0,"BIL, CHD, REN, SK",0.3490196078431372,high,85.0,0.5896078431372549
NOTCH3,1,4.0,1.0,3.0,1.0,1.0,1,1,1,1.0,SEIZ,0.3333333333333333,high,62.0,0.7333333333333333
NPC1,1,4.0,1.0,3.0,1.0,1.0,1,1,1,0.0,"BIL, IEM, SEIZ",0.5872235872235873,high,181.0,0.8348894348894349
NPC2,1,3.0,1.0,3.0,0.75,0.75,1,1,1,0.0,"BIL, SEIZ",0.6551724137931034,high,30.0,0.7120689655172414
NPHP1,1,4.0,1.0,3.0,1.0,1.0,1,1,1,0.0,"BIL, REN, SEIZ",0.3631578947368421,high,63.0,0.7452631578947368
NPHP3,1,4.0,1.0,3.0,1.0,1.0,1,1,1,0.0,"BIL, REN, SEIZ",0.4525547445255474,high,110.0,0.7810218978102189
NPHP4,1,4.0,1.0,3.0,1.0,1.0,1,1,1,0.0,"BIL, REN, SEIZ",0.3601895734597156,high,150.0,0.7440758293838863
NPHS1,1,4.0,1.0,3.0,1.0,1.0,1,1,1,0.0,REN,0.75,high,164.0,0.9
NPPA,1,1.0,0.5,1.0,0.041666666666666664,0.041666666666666664,0,0,0,1.0,COND,0.25,medium,4.0,0.125
NR0B1,1,4.0,1.0,3.0,1.0,1.0,1,1,1,2.0,"GLY, SEIZ",0.8933333333333333,high,61.0,0.9573333333333334
NR1H4,1,1.0,0.5,1.0,0.041666666666666664,0.041666666666666664,1,0,0,0.0,BIL,0.4615384615384615,high,12.0,0.20961538461538462
NRG1,1,1.0,0.5,1.0,0.041666666666666664,0.041666666666666664,1,0,0,1.0,BOW,0.0,low,0.0,0.024999999999999998
NRXN1,1,3.0,0.6,1.0,0.15,0.15,1,0,0,5.0,SEIZ,0.3221476510067114,high,240.0,0.21885906040268455
NSD1,1,4.0,1.0,3.0,1.0,1.0,1,1,1,1.0,"THYR, GLY, SEIZ",0.6716417910447762,high,470.0,0.8686567164179104
NSDHL,2,3.0,1.0,3.0,0.75,0.4458333333333333,1,1,1,3.0,"SK, SEIZ, DERM",0.6229508196721312,high,32.0,0.6991803278688524
NTRK1,2,4.0,1.0,3.0,1.0,0.5208333333333334,1,1,1,0.0,"SEIZ, HYPOTO",0.5633802816901409,high,68.0,0.8253521126760563
NUB1,1,1.0,0.5,1.0,0.041666666666666664,0.041666666666666664,1,0,0,1.0,CHD,,,,0.024999999999999998
NUP155,1,1.0,0.5,1.0,0.041666666666666664,0.041666666666666664,1,0,0,0.0,COND,0.25,low,2.0,0.125
NUP62,1,2.0,0.85,1.0,0.14166666666666666,0.14166666666666666,1,0,0,0.0,,0.4285714285714285,medium,6.0,0.2564285714285714
OBSL1,1,3.0,1.0,3.0,0.75,0.75,1,1,1,0.0,SK,0.2700729927007299,high,72.0,0.558029197080292
OCA2,1,4.0,1.0,3.0,1.0,1.0,1,1,1,0.0,DERM,0.5577889447236181,high,85.0,0.8231155778894472
OCRL,1,4.0,1.0,3.0,1.0,1.0,1,1,1,2.0,"IEM, REN, SEIZ, HYPOTO, DERM",0.5211267605633803,high,62.0,0.8084507042253521
OFD1,1,4.0,1.0,3.0,1.0,1.0,1,1,1,3.0,"REN, SEIZ",0.55,high,91.0,0.8200000000000001
OPA1,1,4.0,1.0,3.0,1.0,1.0,1,1,1,1.0,"IEM, SEIZ, HYPOTO",0.5155807365439093,high,151.0,0.8062322946175637
OPA3,2,3.0,1.0,3.0,0.75,0.45,1,1,1,0.0,"IEM, HYPOTO",0.2368421052631578,high,32.0,0.5447368421052631
ORC1,1,3.0,1.0,3.0,0.75,0.75,1,1,1,0.0,"PULM, HYPOTO",0.3617021276595745,high,26.0,0.5946808510638297
ORC4,1,2.0,0.85,1.0,0.14166666666666666,0.14166666666666666,1,0,0,0.0,"PULM, HYPOTO",0.8095238095238095,high,23.0,0.40880952380952384
ORC6,1,2.0,0.85,1.0,0.14166666666666666,0.14166666666666666,1,0,0,0.0,"PULM, HYPOTO",0.1975308641975308,high,16.0,0.16401234567901232
OSMR,1,3.0,1.0,3.0,0.75,0.75,1,1,1,1.0,,1.0,high,6.0,0.85
OSTM1,1,3.0,1.0,3.0,0.75,0.75,1,1,1,0.0,SK,0.1241379310344827,high,18.0,0.49965517241379304
OTC,1,4.0,1.0,3.0,1.0,1.0,1,1,1,2.0,"IEM, SEIZ",0.8932178932178932,high,537.0,0.9572871572871573
OTOA,1,3.0,1.0,3.0,0.75,0.75,1,1,1,0.0,HL,0.344,high,33.0,0.5875999999999999
OTOF,1,4.0,1.0,3.0,1.0,1.0,1,1,1,0.0,HL,0.4762550881953867,high,305.0,0.7905020352781547
OTOG,1,2.0,0.85,1.0,0.14166666666666666,0.14166666666666666,1,0,0,0.0,HL,0.2387096774193548,high,70.0,0.18048387096774193
OTOGL,1,3.0,1.0,3.0,0.75,0.75,1,1,1,0.0,HL,0.2395833333333333,high,38.0,0.5458333333333333
OTUD4,1,1.0,0.5,1.0,0.041666666666666664,0.041666666666666664,1,0,0,0.0,,0.5,low,2.0,0.225
P2RX2,1,2.0,0.85,1.0,0.14166666666666666,0.14166666666666666,1,0,0,1.0,HL,0.1702127659574468,medium,8.0,0.15308510638297873
PABPN1,1,3.0,1.0,1.0,0.25,0.25,0,0,0,0.0,HYPOTO,0.3333333333333333,medium,4.0,0.2833333333333333
PAH,1,4.0,1.0,3.0,1.0,1.0,1,1,1,0.0,IEM,0.7224,high,505.0,0.88896
PAK3,1,3.0,1.0,3.0,0.75,0.75,1,1,1,2.0,"SEIZ, DERM",0.4166666666666667,high,10.0,0.6166666666666667
PALB2,1,4.0,0.6,1.0,0.19999999999999998,0.19999999999999998,0,0,0,1.0,AN_TH,0.5220372184133203,high,875.0,0.3288148873653281
PANK2,1,4.0,1.0,3.0,1.0,1.0,1,1,1,0.0,SEIZ,0.5974025974025974,high,30.0,0.8389610389610389
PAX3,1,4.0,1.0,3.0,1.0,1.0,1,1,1,1.0,"HL, DERM",0.4774774774774775,high,47.0,0.790990990990991
PAX6,1,4.0,1.0,3.0,1.0,1.0,1,1,1,1.0,SEIZ,0.5241635687732342,high,119.0,0.8096654275092937
PAX8,1,3.0,1.0,3.0,0.75,0.75,1,1,1,1.0,"THYR, BIL, IEM",0.2333333333333333,high,28.0,0.5433333333333332
PC,1,4.0,1.0,3.0,1.0,1.0,1,1,1,0.0,"IEM, GLY, SEIZ, HYPOTO",0.5116279069767442,high,80.0,0.8046511627906977
PCCA,1,4.0,1.0,3.0,1.0,1.0,1,1,1,0.0,"AN_TH, IEM, GLY, SEIZ",0.6375,high,66.0,0.855
PCCB,1,4.0,1.0,3.0,1.0,1.0,1,1,1,0.0,"AN_TH, IEM, GLY, SEIZ",0.6179775280898876,high,84.0,0.8471910112359551
PCDH15,1,3.0,1.0,3.0,0.75,0.75,1,1,1,0.0,HL,0.3499170812603648,high,200.0,0.5899668325041458
PCNT,1,4.0,1.0,3.0,1.0,1.0,1,1,1,0.0,SK,0.342814371257485,high,217.0,0.737125748502994
PCSK9,1,3.0,0.6,2.0,0.3,0.3,1,0,1,1.0,,0.3162393162393162,high,64.0,0.3064957264957265
PDE11A,1,2.0,0.15,1.0,0.024999999999999998,0.024999999999999998,1,0,0,1.0,,0.4615384615384615,high,6.0,0.1996153846153846
PDE4D,1,3.0,1.0,3.0,0.75,0.75,1,1,1,1.0,THYR,0.1511111111111111,high,32.0,0.5104444444444444
PDHA1,1,4.0,1.0,3.0,1.0,1.0,1,1,1,3.0,"IEM, SEIZ, HYPOTO",0.7377049180327869,high,66.0,0.8950819672131147
PDHX,1,3.0,1.0,3.0,0.75,0.75,1,1,1,0.0,"IEM, SEIZ, HYPOTO",0.2513966480446927,high,43.0,0.5505586592178771
PDLIM3,1,1.0,0.5,1.0,0.041666666666666664,0.041666666666666664,0,0,0,1.0,CM,0.1304347826086956,high,12.0,0.07717391304347823
PDP1,1,1.0,0.5,1.0,0.041666666666666664,0.041666666666666664,0,0,0,0.0,"IEM, HYPOTO",0.2777777777777778,high,10.0,0.13611111111111113
PDSS1,1,1.0,0.5,1.0,0.041666666666666664,0.041666666666666664,1,0,0,0.0,"IEM, SEIZ, HYPOTO",0.3714285714285714,high,24.0,0.17357142857142854
PDSS2,1,1.0,0.5,1.0,0.041666666666666664,0.041666666666666664,1,0,0,0.0,"IEM, SEIZ, HYPOTO",0.3333333333333333,high,16.0,0.15833333333333333
PEX1,1,4.0,1.0,3.0,1.0,1.0,1,1,1,0.0,"BIL, IEM, SEIZ, HYPOTO",0.5725806451612904,high,120.0,0.8290322580645162
PEX10,1,3.0,1.0,3.0,0.75,0.75,1,1,1,0.0,"BIL, IEM, SEIZ, HYPOTO",0.4244604316546763,high,49.0,0.6197841726618705
PEX11B,1,1.0,0.5,1.0,0.041666666666666664,0.041666666666666664,1,0,0,0.0,"BIL, IEM, SEIZ, HYPOTO",0.8,medium,4.0,0.3450000000000001
PEX12,1,3.0,1.0,3.0,0.75,0.75,1,1,1,0.0,"BIL, IEM, SEIZ, HYPOTO",0.3090909090909091,high,26.0,0.5736363636363636
PEX13,1,3.0,1.0,3.0,0.75,0.75,1,1,1,0.0,"BIL, IEM, SEIZ, HYPOTO",0.2109375,high,27.0,0.5343749999999999
PEX14,1,2.0,0.85,1.0,0.14166666666666666,0.14166666666666666,1,0,0,0.0,"BIL, IEM, SEIZ, HYPOTO",0.4022988505747126,high,35.0,0.24591954022988505
PEX16,1,2.0,0.85,1.0,0.14166666666666666,0.14166666666666666,1,0,0,0.0,"BIL, IEM, SEIZ, HYPOTO",0.3272727272727272,high,34.0,0.21590909090909088
PEX19,1,2.0,0.85,1.0,0.14166666666666666,0.14166666666666666,1,0,0,0.0,"BIL, IEM, SEIZ, HYPOTO",0.2586206896551724,high,30.0,0.18844827586206894
PEX2,1,3.0,1.0,3.0,0.75,0.75,1,1,1,0.0,"BIL, IEM, SEIZ, HYPOTO",0.1851851851851851,high,22.0,0.524074074074074
PEX26,1,3.0,1.0,3.0,0.75,0.75,1,1,1,0.0,"BIL, IEM, SEIZ, HYPOTO",0.3846153846153846,high,44.0,0.6038461538461538
PEX3,1,3.0,1.0,3.0,0.75,0.75,1,1,1,0.0,"BIL, IEM, SEIZ, HYPOTO",0.1860465116279069,high,16.0,0.5244186046511627
PEX5,1,3.0,1.0,3.0,0.75,0.75,1,1,1,0.0,"BIL, IEM, SEIZ, HYPOTO",0.3368421052631579,high,62.0,0.5847368421052631
PEX6,1,4.0,1.0,3.0,1.0,1.0,1,1,1,0.0,"BIL, IEM, SEIZ, HYPOTO",0.425531914893617,high,68.0,0.7702127659574468
PEX7,2,4.0,1.0,3.0,1.0,0.875,1,1,1,0.0,"BIL, IEM, SK, SEIZ, HYPOTO",0.5660377358490566,high,42.0,0.8264150943396227
PFKM,1,4.0,1.0,3.0,1.0,1.0,1,1,1,0.0,"BIL, IEM, HYPOTO",0.2407407407407407,high,20.0,0.6962962962962963
PHF6,1,3.0,1.0,3.0,0.75,0.75,1,1,1,3.0,SEIZ,0.7916666666666666,high,38.0,0.7666666666666666
PHKA1,1,2.0,0.15,1.0,0.024999999999999998,0.024999999999999998,1,0,0,2.0,"GLY, HYPOTO",0.2631578947368421,high,10.0,0.12026315789473684
PHKA2,1,3.0,1.0,3.0,0.75,0.75,1,1,1,2.0,"GLY, HYPOTO",0.5405405405405406,high,30.0,0.6662162162162162
PHKB,1,3.0,1.0,3.0,0.75,0.75,1,1,1,0.0,"GLY, HYPOTO",0.3370786516853932,high,56.0,0.5848314606741573
PHKG2,1,3.0,1.0,3.0,0.75,0.75,1,1,1,0.0,"GLY, HYPOTO",0.4285714285714285,high,36.0,0.6214285714285713
PHOX2A,1,2.0,0.85,1.0,0.14166666666666666,0.14166666666666666,1,0,0,1.0,HYPOTO,0.3333333333333333,medium,4.0,0.21833333333333332
PHOX2B,1,4.0,0.6,2.0,0.39999999999999997,0.39999999999999997,1,0,1,1.0,"PULM, BOW",0.2093023255813953,high,27.0,0.3237209302325581
PHYH,1,3.0,1.0,3.0,0.75,0.75,1,1,1,0.0,"IEM, HYPOTO",0.3809523809523809,high,24.0,0.6023809523809524
PIEZO2,1,3.0,1.0,3.0,0.75,0.75,1,1,1,1.0,HYPOTO,0.2950819672131147,high,28.0,0.5680327868852458
PIGA,1,2.0,0.85,1.0,0.14166666666666666,0.14166666666666666,1,0,0,2.0,"AN_TH, SEIZ, HYPOTO",0.9090909090909092,high,36.0,0.4486363636363637
PINK1,1,4.0,1.0,3.0,1.0,1.0,1,1,1,0.0,,0.3384615384615385,high,42.0,0.7353846153846154
PITX2B,1,1.0,0.5,1.0,0.041666666666666664,0.041666666666666664,1,0,0,1.0,CHD,,,,0.024999999999999998
PITX2C,1,1.0,0.5,1.0,0.041666666666666664,0.041666666666666664,0,0,0,1.0,"COND, CHD",,,,0.024999999999999998
PKD1,1,4.0,1.0,3.0,1.0,1.0,1,1,1,1.0,REN,0.1566820276497695,high,46.0,0.6626728110599078
PKD2,1,4.0,1.0,3.0,1.0,1.0,1,1,1,1.0,REN,0.3631284916201117,high,61.0,0.7452513966480446
PKHD1,1,4.0,1.0,3.0,1.0,1.0,1,1,1,0.0,"BIL, REN",0.4649406688241639,high,361.0,0.7859762675296655
PKLR,1,4.0,1.0,3.0,1.0,1.0,1,1,1,0.0,"BIL, AN_TH",0.422680412371134,high,33.0,0.7690721649484535
PKP2,1,4.0,0.6,2.0,0.39999999999999997,0.39999999999999997,1,0,1,1.0,"CM, COND, HYPOTO",0.5102040816326531,high,258.0,0.4440816326530612
PLA2G6,1,3.0,1.0,3.0,0.75,0.75,1,1,1,0.0,"SEIZ, HYPOTO",0.7727272727272727,high,82.0,0.759090909090909
PLCE1,1,3.0,1.0,3.0,0.75,0.75,1,1,1,0.0,REN,0.3130434782608696,high,72.0,0.5752173913043478
PLEC,2,3.0,1.0,3.0,0.75,0.75,1,1,1,0.0,"HYPOTO, DERM",0.4207920792079208,high,506.0,0.6183168316831683
PLG,1,3.0,1.0,3.0,0.75,0.75,1,1,1,0.0,"THROM, REN",0.8333333333333334,high,18.0,0.7833333333333333
PLN,2,2.0,0.5,2.0,0.13333333333333333,0.0875,0,0,1,1.0,"CM, COND",0.2197802197802197,high,18.0,0.1679120879120879
PLOD1,1,3.0,1.0,3.0,0.75,0.75,1,1,1,0.0,DERM,0.4166666666666667,high,56.0,0.6166666666666667
PLOD2,1,2.0,0.85,1.0,0.14166666666666666,0.14166666666666666,1,0,0,0.0,SK,0.2142857142857142,high,16.0,0.17071428571428568
PLP1,2,4.0,1.0,3.0,1.0,0.875,1,1,1,2.0,"SEIZ, HYPOTO",0.7731958762886598,high,43.0,0.9092783505154639
PMM2,1,4.0,1.0,3.0,1.0,1.0,1,1,1,0.0,"GLY, SEIZ, HYPOTO",0.4467213114754098,high,71.0,0.7786885245901639
PMP22,1,4.0,1.0,3.0,1.0,1.0,1,1,1,1.0,HYPOTO,0.6532258064516129,high,65.0,0.8612903225806452
PMS2,1,3.0,0.6,1.0,0.15,0.15,0,0,0,1.0,,0.4685990338164251,high,666.0,0.27743961352657004
PNKD,1,4.0,1.0,3.0,1.0,1.0,1,1,1,1.0,DERM,0.15,high,14.0,0.6599999999999999
PNKP,1,3.0,1.0,3.0,0.75,0.75,1,1,1,0.0,SEIZ,0.4201954397394137,high,110.0,0.6180781758957654
PNPLA1,1,2.0,0.85,1.0,0.14166666666666666,0.14166666666666666,1,0,0,0.0,DERM,0.2051282051282051,high,16.0,0.16705128205128203
PNPO,1,3.0,1.0,3.0,0.75,0.75,1,1,1,0.0,SEIZ,0.2467532467532467,high,26.0,0.5487012987012987
PODXL,1,1.0,0.5,1.0,0.041666666666666664,0.041666666666666664,0,0,0,1.0,,0.2,low,0.0,0.10500000000000001
POLG,1,4.0,1.0,3.0,1.0,1.0,1,1,1,0.0,"BIL, BOW, IEM, SEIZ, HYPOTO",0.4753623188405797,high,276.0,0.7901449275362319
POLH,1,3.0,1.0,3.0,0.75,0.75,1,1,1,0.0,DERM,0.1335504885993485,high,37.0,0.5034201954397394
POMC,1,2.0,0.85,1.0,0.14166666666666666,0.14166666666666666,1,0,0,0.0,"THYR, GLY, DERM",0.5348837209302325,high,23.0,0.298953488372093
POMGNT1,2,3.0,1.0,3.0,0.75,0.75,1,1,1,0.0,"SEIZ, HYPOTO",0.6122448979591837,high,126.0,0.6948979591836735
POMT1,2,4.0,1.0,3.0,1.0,0.875,1,1,1,0.0,"SEIZ, HYPOTO",0.4164383561643835,high,134.0,0.7665753424657534
POMT2,1,3.0,1.0,3.0,0.75,0.75,1,1,1,0.0,"SEIZ, HYPOTO",0.3834951456310679,high,136.0,0.6033980582524271
POR,1,4.0,1.0,3.0,1.0,1.0,1,1,1,0.0,SK,0.4507042253521127,high,56.0,0.780281690140845
PORCN,1,4.0,1.0,3.0,1.0,1.0,1,1,1,3.0,DERM,0.64,high,16.0,0.856
POU1F1,1,3.0,1.0,3.0,0.75,0.75,1,1,1,0.0,THYR,0.627906976744186,high,40.0,0.7011627906976744
POU3F4,1,3.0,1.0,3.0,0.75,0.75,1,1,1,2.0,HL,0.6774193548387096,high,32.0,0.7209677419354839
POU4F3,1,3.0,1.0,3.0,0.75,0.75,1,1,1,1.0,HL,0.3333333333333333,high,16.0,0.5833333333333333
PPOX,1,4.0,0.2,1.0,0.06666666666666667,0.06666666666666667,1,0,0,1.0,"SEIZ, DERM",0.6056338028169014,high,35.0,0.28225352112676055
PPT1,1,4.0,1.0,3.0,1.0,1.0,1,1,1,0.0,"IEM, SEIZ",0.5915492957746479,high,78.0,0.8366197183098592
PQBP1,1,3.0,1.0,3.0,0.75,0.75,1,1,1,2.0,,0.631578947368421,high,20.0,0.7026315789473684
PRDM16,1,1.0,0.5,1.0,0.041666666666666664,0.041666666666666664,1,0,0,1.0,CM,0.2125,high,34.0,0.11
PREPL,1,2.0,0.85,1.0,0.14166666666666666,0.14166666666666666,1,0,0,0.0,HYPOTO,0.25,low,2.0,0.185
PRF1,1,4.0,1.0,3.0,1.0,1.0,1,1,1,0.0,"BIL, AN_TH, SEIZ",0.3962264150943396,high,36.0,0.7584905660377358
PRICKLE1,1,1.0,0.5,1.0,0.041666666666666664,0.041666666666666664,1,0,0,0.0,SEIZ,0.2025316455696202,high,28.0,0.10601265822784808
PRKAG2,3,3.0,1.0,3.0,0.75,0.36388888888888893,1,1,1,1.0,"CM, COND",0.3807106598984771,high,138.0,0.6022842639593908
PRKAR1A,1,4.0,1.0,3.0,1.0,1.0,1,1,1,1.0,"THYR, SK, DERM",0.3333333333333333,high,50.0,0.7333333333333333
PRKCSH,1,3.0,0.6,1.0,0.15,0.15,1,0,0,1.0,BIL,0.3260869565217391,high,28.0,0.22043478260869565
PROC,1,4.0,1.0,3.0,1.0,1.0,1,1,1,0.0,THROM,0.5433070866141733,high,45.0,0.8173228346456693
PRODH,1,2.0,0.4,1.0,0.06666666666666667,0.06666666666666667,1,0,0,0.0,SEIZ,0.5945945945945946,high,22.0,0.27783783783783783
PROKR2,1,3.0,1.0,3.0,0.75,0.75,1,1,1,1.0,,0.6086956521739131,high,24.0,0.6934782608695652
PROP1,1,3.0,1.0,3.0,0.75,0.75,1,1,1,0.0,"THYR, GLY",0.6666666666666666,high,44.0,0.7166666666666666
PROS1,1,4.0,1.0,3.0,1.0,1.0,1,1,1,0.0,THROM,0.3986013986013986,high,53.0,0.7594405594405594
PRPS1,2,2.0,0.85,1.0,0.14166666666666666,0.09166666666666666,1,0,0,2.0,"HL, REN, HYPOTO",0.5230769230769231,high,20.0,0.29423076923076924
PRRX1,1,2.0,0.85,1.0,0.14166666666666666,0.14166666666666666,1,0,0,1.0,,0.8,medium,8.0,0.405
PRX,1,3.0,1.0,3.0,0.75,0.75,1,1,1,0.0,HYPOTO,0.2903225806451613,high,42.0,0.5661290322580645
PSAP,1,3.0,1.0,3.0,0.75,0.75,1,1,1,0.0,"IEM, HYPOTO",0.5757575757575758,high,100.0,0.6803030303030303
