,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63
HP:0002133,0.015083397,0.018453395,-0.00038992986,0.002437923,0.014879439,0.0036173528,-0.009461822,-0.002403127,0.020592887,-0.0057680923,0.0025756413,-0.0026913048,-0.010342699,7.015877e-08,2.0682324e-07,8.3477495e-08,-3.9723638e-09,-7.4779564e-08,-0.0012045036,0.016694617,0.009902038,0.0028891936,0.010511794,-0.015162684,0.004223664,0.029612599,-0.011359783,-0.019170519,-0.0072893733,-0.0020923454,-0.006411112,0.0068094255,0.0068096127,0.006411134,-0.002091091,-0.00728886,-0.019166762,0.011361831,-0.029614478,-0.0042231246,0.015162808,0.010512846,0.00288908,-0.009900103,-0.016695218,0.001204026,2.087083e-06,-1.9004129e-07,-4.4879755e-08,-1.9971802e-08,-4.1848246e-08,0.010342922,-0.00269109,-0.0025753193,-0.0057686316,0.02059282,0.002400616,-0.0094631715,-0.0036156168,-0.014879272,-0.0024381808,0.00038999476,-0.022378968,-0.008198639
HP:0003438,0.006635802,0.008118404,-0.0001430544,0.00085294107,0.0055252584,0.0018602822,-0.005759382,-0.0033652103,0.015991215,-0.0003713097,-0.00035437115,-0.0017506316,-0.0052182595,5.2503605e-08,1.03834786e-07,6.0497584e-08,-3.9521694e-08,3.2646522e-08,-0.00096082885,0.010247679,-0.003678596,-0.0026482004,0.003449269,-0.001688921,-0.0046750787,-0.001240661,0.0008318185,-0.0011346581,0.0014107818,0.008524641,0.0029472169,-0.0013638262,-0.0013641935,-0.0029480364,0.008524048,0.0014111951,-0.0011354152,-0.0008321376,0.0012409461,0.004675103,0.0016886276,0.0034498312,-0.0026482793,0.0036796697,-0.0102472,0.0009606886,1.332812e-06,-1.457317e-07,-1.49006745e-08,-3.4978722e-08,-5.303963e-08,0.005218319,-0.001749956,0.00035469318,-0.0003716705,0.015991557,0.0033631283,-0.005760239,-0.0018591877,-0.0055251187,-0.0008530582,0.00014309074,-0.009845431,-0.0036069201
HP:0002188,0.011493559,0.014061498,-0.00030948315,0.0015053358,0.011372006,0.0024714852,-0.005054474,-1.6721897e-05,0.0067693163,-0.0066525666,0.0041033123,-0.0008943151,-0.0042761737,1.8636378e-08,2.3128566e-08,7.66493e-09,-2.199889e-09,-1.9700055e-07,0.0021969604,0.014196096,0.009695461,-0.00063539896,0.004079362,-0.009289195,0.0042243814,0.011905432,-0.00616054,-0.00843004,-0.0028510315,-0.0012264673,-0.0034197052,0.0034941153,0.003494317,0.0034199057,-0.0012258084,-0.002850813,-0.008428387,0.0061615068,-0.011906298,-0.0042241267,0.009289211,0.0040800865,-0.0006353492,-0.009693691,-0.01419693,-0.0021974263,4.732416e-07,-3.0653524e-08,-4.094654e-08,-1.4527039e-08,2.4179307e-09,0.00427632,-0.00089509785,-0.004103347,-0.006652823,0.00676903,1.6103886e-05,-0.0050551197,-0.0024705788,-0.011371949,-0.0015055024,0.00030954188,-0.017052786,-0.0062473724
HP:0003596,0.020452918,0.025022617,-0.0005075969,-9.909831e-05,0.0074803317,0.005007958,-0.014981338,-0.011397835,0.043194763,0.00056323875,-0.0045372806,-0.00076389936,-0.0106608905,1.4945729e-07,3.3542062e-07,5.1300233e-08,-4.0543583e-08,1.5408938e-07,-0.008074325,0.005366269,-0.02244523,-0.0130960895,0.0034850752,0.01654425,-0.01599741,-0.030865256,0.0046579214,0.007621195,-0.0015433849,0.026127925,0.0048285564,-0.008448742,-0.008450705,-0.004831189,0.026125843,-0.0015431449,0.007615485,-0.0046610786,0.030867133,0.015996126,-0.016545698,0.003485356,-0.013095772,0.022445401,-0.0053641764,0.008074839,3.2302612e-06,-3.7311486e-07,-8.672987e-09,-4.6421082e-08,-7.625348e-08,0.01066046,-0.00076134165,0.0045377975,0.00056232314,0.043196015,0.011392026,-0.014983379,-0.0050050206,-0.0074800416,9.889762e-05,0.0005076789,-0.030345673,-0.01111726
HP:0003581,0.021158397,0.025885718,-0.0003174916,0.0007914826,-0.01269105,0.007944725,-0.013909043,-0.0041869152,0.019123953,0.009396987,-0.00844948,-0.0017806353,-0.010072789,9.278843e-08,4.255337e-07,1.129807e-07,-9.6207565e-08,7.167211e-07,-0.014611107,-0.005957539,-0.013106131,-0.01185951,0.0053307987,0.007109607,-0.010927076,-0.0014212773,-0.0041591898,-0.008171992,-0.0022588882,0.019453507,0.004625165,-0.013397962,-0.013400166,-0.004627466,0.01945202,-0.0022584524,-0.008173502,0.004158396,0.0014213746,0.010926121,-0.0071106646,0.005330757,-0.011859577,0.013104896,0.0059584104,0.01461151,3.2758255e-06,-2.5747715e-07,1.4697541e-08,-4.915548e-08,-1.632403e-07,0.010072389,-0.0017771777,0.008450245,0.0093964785,0.019124156,0.004184942,-0.01391094,-0.007942471,0.012691251,-0.0007914009,0.00031745218,-0.031392377,-0.011500737
HP:0100710,0.01532474,0.018748652,-0.00058962125,0.0026999265,0.016761353,0.0030273516,-0.008323662,-0.0007847473,0.014719065,-0.0032578302,0.0005356834,-0.0024426766,-0.010815527,2.0079918e-08,2.5855647e-07,7.392098e-08,-3.3351483e-08,-1.5614157e-07,-0.000610765,0.019324865,0.008134198,-0.00029763937,0.0075544757,-0.012370786,0.0017759623,0.021539621,-0.0076628122,-0.0116487,-0.013922161,-0.006650375,0.00036084355,-0.0022806518,-0.0022805566,-0.00036032096,-0.0066495542,-0.013922065,-0.011645889,0.0076641943,-0.02154105,-0.0017755572,0.012370697,0.007555484,-0.00029772523,-0.008131955,-0.019325495,0.0006102139,2.353848e-06,-2.4615125e-07,-3.4654988e-08,-5.1175185e-08,-6.663285e-09,0.01081578,-0.0024420205,-0.000535444,-0.0032582434,0.014718794,0.0007831572,-0.008324775,-0.0030258924,-0.016761206,-0.0027001996,0.0005897092,-0.022737041,-0.008329832
HP:0200134,0.012414466,0.01518815,-0.00037191808,0.0024037575,0.016095923,0.0042617097,-0.010277947,-0.002428596,0.019740866,-0.007285985,0.0039896187,-0.0021924155,-0.011074951,7.160888e-08,1.8775306e-07,7.0430445e-08,-2.083374e-08,-1.6795522e-07,0.0004043123,0.0272004,0.011405146,0.0009745416,0.011486534,-0.017660264,0.0025181398,0.026860438,-0.012469735,-0.019194294,-0.006469346,-0.0075319405,-0.004801154,0.005253286,0.0052537397,0.004801536,-0.007531001,-0.0064691133,-0.019190574,0.012471917,-0.026862474,-0.0025176925,0.01766027,0.011488072,0.00097448425,-0.011401891,-0.027201094,-0.00040514514,2.0820519e-06,-1.8678637e-07,-6.075755e-08,-2.6826953e-08,-4.641306e-08,0.011075264,-0.00219253,-0.0039894735,-0.0072866306,0.019740745,0.002426355,-0.010279323,-0.0042598066,-0.016095774,-0.0024040353,0.00037199634,-0.01841911,-0.0067479336
HP:0007018,0.02314618,0.028317612,-0.0009167362,0.003604304,0.019156698,0.0028349366,-0.0074599315,0.0006862506,0.00780548,-0.00426793,-5.1262585e-05,-0.001711202,-0.01051928,1.08084095e-07,3.261448e-07,1.4138729e-07,1.2575049e-08,-2.1736807e-07,0.00064558897,0.017748697,0.016335743,2.7258968e-05,0.009096513,-0.016404195,0.0064116213,0.03467012,-0.010306111,-0.017105455,-0.012133888,-0.031906076,0.0006461558,0.0082750395,0.008274393,-0.0006442725,-0.031905413,-0.012134665,-0.017099822,0.010309274,-0.03467264,-0.006411736,0.016404454,0.009097571,2.7256627e-05,-0.016333612,-0.017750096,-0.0006463943,2.2700995e-06,-1.4590059e-07,1.8439993e-08,-6.239298e-08,7.037645e-08,0.01051973,-0.0017107137,5.1345472e-05,-0.0042683873,0.007804977,-0.00068678235,-0.007460756,-0.0028336511,-0.019156586,-0.0036045967,0.000916823,-0.034341607,-0.012581202
HP:0002376,0.023146186,0.028317615,-0.0004726667,0.001565231,0.010723459,0.00012581982,-0.008721543,-0.0053879432,0.030687483,-0.0051238765,0.0006962878,-0.0040411097,-0.010020159,6.281909e-08,1.9497809e-07,5.656083e-08,-1.9825393e-08,-2.8708351e-08,0.0018661798,0.020235954,0.0094117485,0.00850775,0.0070817997,-0.012448551,0.00333918,0.020351915,-0.0010522491,-0.0079308925,-0.0026798784,-0.0089422865,0.0021917124,0.0060931467,0.006093965,-0.0021906104,-0.008941766,-0.0026797052,-0.007928058,0.0010538134,-0.020353159,-0.0033382333,0.012449089,0.0070828716,0.008507713,-0.009409463,-0.020236406,-0.0018665913,2.4433796e-06,-2.784597e-07,-9.219325e-09,-7.5359004e-08,-4.3455636e-08,0.010020584,-0.004040447,-0.0006956921,-0.0051245485,0.030687941,0.005383646,-0.008722608,-0.0001240708,-0.010723268,-0.0015654542,0.00047270377,-0.03434162,-0.012581192
HP:0002317,0.017133579,0.020961637,-0.00044608116,0.0022361372,0.018391505,0.0048459396,-0.012263844,-0.005911069,0.025933381,-0.007086206,0.003577009,-0.003536388,-0.011910587,7.898684e-08,1.7746353e-07,1.193046e-07,-6.29333e-08,-2.1539546e-07,0.00049517205,0.028075136,0.00391738,-0.0055976766,0.007127371,-0.0140701905,-0.003849359,0.01807201,-0.0052722716,-0.012865775,-0.0013567457,0.004674844,0.0031542252,-0.0006733019,-0.0006734617,-0.0031549789,0.00467446,-0.0013561219,-0.012864118,0.0052734497,-0.018072944,0.003849551,0.014069781,0.0071289656,-0.0055979122,-0.0039141234,-0.028075276,-0.000495832,2.3463433e-06,-2.1808282e-07,-5.3452908e-08,-5.0999486e-08,-8.072574e-08,0.011910829,-0.003536196,-0.0035766026,-0.007086896,0.025933774,0.00590795,-0.012265437,-0.004843586,-0.018391289,-0.002236449,0.00044617502,-0.025420804,-0.009313036
HP:0010844,0.008566799,0.010480818,-0.00032837177,0.0017519454,0.011637213,0.0030825143,-0.007302117,-0.0017842818,0.014486439,-0.0050424268,0.0021773328,-0.0018854798,-0.0081916945,4.262602e-08,1.463343e-07,6.378734e-08,-1.6575575e-08,-1.361168e-07,-4.2284064e-05,0.017199365,0.00671131,-0.00056791824,0.0073371087,-0.011078108,0.0013575102,0.018149773,-0.0065701846,-0.011439878,-0.0040887804,-0.0038450125,-0.0016158996,0.0030045256,0.0030046275,0.0016161004,-0.003844532,-0.004088573,-0.011437522,0.006571542,-0.01815097,-0.0013572493,0.011078041,0.007338091,-0.0005679957,-0.006709289,-0.017199768,4.1793344e-05,1.5960054e-06,-1.5342286e-07,-2.6545864e-08,-2.833475e-08,-3.2744794e-08,0.008191904,-0.0018853712,-0.002177143,-0.0050428216,0.014486375,0.0017826128,-0.00730311,-0.003081145,-0.011637102,-0.0017521494,0.00032842846,-0.012710399,-0.0046565235
HP:0009830,0.023925724,0.029271338,-0.0005139243,0.001965804,0.0071915425,0.0012222938,-0.009750563,-0.010047991,0.041380458,0.005527933,-0.0067624487,-0.005372262,-0.011739416,1.1834415e-07,3.6460384e-07,8.100368e-08,-7.1776447e-09,2.0826545e-07,-0.0025966177,0.01249449,-0.012232889,0.00047430597,0.0025171803,0.0033919332,-0.007814188,-0.0072544063,0.009194189,0.0075993487,0.0023439461,0.0029291078,0.001359231,0.0025429637,0.002543211,-0.0013588701,0.0029290807,0.002344366,0.0075981547,-0.0091949785,0.007255039,0.0078145005,-0.003391953,0.002517982,0.0004744048,0.01223413,-0.012493072,0.002596758,3.8084092e-06,-4.7669093e-07,5.1168975e-08,-1.4406298e-07,-1.366555e-07,0.011739739,-0.0053692,0.0067636333,0.005527177,0.041381788,0.010042092,-0.009752142,-0.0012203072,-0.007191228,-0.0019659796,0.0005139302,-0.03549823,-0.013004896
HP:0002310,0.007167498,0.008768885,-7.868884e-05,0.0010462208,0.0066522537,0.0023119184,-0.006943182,-0.0052333875,0.017773038,-0.0007309038,0.00029443103,-0.0019169278,-0.006812512,4.221754e-09,1.4683478e-07,5.83774e-08,-3.8309004e-08,-2.6364425e-08,-0.0011067695,0.012738894,-0.00090303575,-0.00051605486,0.0054311496,-0.0053197364,-0.0050742566,0.0076932986,0.001278019,-0.004860965,-0.00036109544,0.0060360637,0.0027717398,-0.0025100894,-0.00251065,-0.0027726274,0.0060354243,-0.0003607239,-0.0048606577,-0.0012777385,-0.0076935827,0.005074478,0.005319521,0.0054318933,-0.00051618426,0.0009042797,-0.01273859,0.001106496,1.646542e-06,-1.9920347e-07,-1.4023558e-08,-2.8537265e-08,-2.669085e-08,0.006812612,-0.0019162562,-0.0002940799,-0.00073139544,0.0177736,0.0052310876,-0.0069440817,-0.0023105673,-0.0066521,-0.0010463428,7.8727346e-05,-0.010634282,-0.0038959263
HP:0000643,0.008127171,0.009942982,-0.00017796597,0.0012735305,0.0071819304,0.002325317,-0.0061379774,-0.003664393,0.0128528215,-0.002138145,0.0010216451,-0.0013218629,-0.005093869,-1.8368484e-08,7.7640316e-08,4.19447e-08,-5.0006484e-08,-8.0715175e-08,-0.0010735171,0.010147338,-0.0012610366,-3.736988e-05,0.0038071752,-0.0041464735,-0.004631694,0.0060671903,-0.00033731875,-0.004725094,0.0021962714,0.00411272,0.0028755693,-0.0041890107,-0.0041895043,-0.0028763341,0.0041119466,0.0021964277,-0.004724739,0.00033768752,-0.0060673975,0.0046318336,0.0041462467,0.003807773,-3.744131e-05,0.0012619944,-0.010146986,0.0010732979,1.1047533e-06,-1.3026354e-07,-1.7563435e-08,-2.0316131e-08,-7.599912e-09,0.0050939186,-0.0013215439,-0.0010214654,-0.002138564,0.012853165,0.003662855,-0.006138727,-0.0023241646,-0.007181819,-0.0012736436,0.00017799756,-0.012058143,-0.0044175605
HP:0009027,0.0127066,0.01554557,-0.00028516352,0.00014106184,0.011107724,0.004361616,-0.010878257,-0.007322708,0.028562093,-0.004313073,0.000745976,-0.0034752616,-0.01292047,2.0229763e-07,3.6654095e-07,1.5722097e-07,-1.1279795e-07,-2.9848703e-08,-0.0091458,0.014020213,-0.018769074,-0.020314507,0.008468471,0.008341905,-0.016562212,-0.025666669,0.0017980858,0.0041242586,0.0052308533,0.032065418,0.006814112,-0.00712555,-0.007126669,-0.006816725,0.03206344,0.0052318955,0.0041190437,-0.0018007412,0.025668563,0.01656105,-0.008343667,0.008469414,-0.020314619,0.018770551,-0.0140184555,0.009145837,2.7300825e-06,-2.5399729e-07,-4.5748614e-08,-1.05424675e-07,-1.8239851e-07,0.012920285,-0.0034741154,-0.0007453852,-0.0043135216,0.028562944,0.0073189116,-0.010879874,-0.004359396,-0.011107492,-0.00014127795,0.0002852357,-0.018852582,-0.00690672
HP:0004322,0.04342948,0.0531327,-0.001274649,0.0045381524,0.021823391,0.0018758476,0.0028511444,0.014165893,-0.02907479,-0.011891715,0.0073660784,-0.0006502485,0.0012286378,-4.5534243e-08,-5.7174294e-08,-3.8002348e-08,-1.4554262e-08,-4.825297e-07,0.0011983031,0.0005616886,0.0073835584,0.01297005,0.0073345974,-0.007129964,0.002248112,0.005240448,-0.0023857623,0.001483691,0.0074145193,-0.00890213,0.0005578072,-0.0010051096,-0.0010040412,-0.00055670284,-0.008901759,0.0074140504,0.0014852105,0.0023866466,-0.005240361,-0.0022470527,0.0071302927,0.0073346165,0.012969676,-0.0073834374,-0.00056157017,-0.0011984415,-1.8032249e-06,1.2196669e-07,2.0469871e-08,-1.8393e-08,1.1540829e-09,-0.001228185,-0.0006528981,-0.0073665255,-0.011890825,-0.02907709,-0.014161414,0.002851414,-0.0018766486,-0.021823537,-0.0045384066,0.0012747002,-0.06443561,-0.023606248
HP:0000750,0.030529499,0.037350565,-0.0009124428,0.004190918,0.027687898,0.00280042,-0.008258451,0.0007982515,0.008634124,-0.011096292,0.006776565,-0.0016467926,-0.0081682615,1.2566034e-08,-1.9603323e-08,4.671118e-08,-1.858266e-08,-4.1748635e-07,0.00526593,0.029656202,0.018223235,-0.005074874,0.0034303407,-0.021126224,0.01034007,0.026092567,-0.01344185,-0.015760913,-0.0016436324,-0.00055112754,-0.0082803685,-0.0021818618,-0.0021819132,0.008280539,-0.0005497532,-0.001643019,-0.015757492,0.01344401,-0.026093874,-0.01033964,0.021126159,0.003431868,-0.0050749127,-0.01821936,-0.02965798,-0.005266908,9.56279e-07,3.4061504e-08,-6.380627e-08,-1.381483e-08,2.688909e-08,0.00816851,-0.0016481761,-0.0067767366,-0.011096742,0.008633582,-0.0007988324,-0.008259319,-0.002798964,-0.02768778,-0.0041913292,0.0009125518,-0.04529611,-0.016594436
HP:0000717,0.01776446,0.02173349,-0.0006889077,0.0026597362,0.013899434,0.0016780691,-0.004664389,0.00010461919,0.0037155556,-0.008505341,0.003328386,-0.0017125105,-0.0053913845,2.7182725e-08,6.980674e-08,5.6666256e-08,-6.0377063e-09,-2.1434649e-07,0.00049265043,0.010206061,0.010255053,-0.004781548,0.0018293556,-0.010305628,0.005953282,0.017959366,-0.0081100585,-0.009652649,-0.0002418911,-0.00811448,-0.0043598968,-0.00052301335,-0.00052333745,0.0043603354,-0.008113833,-0.00024186696,-0.0096499715,0.008111619,-0.017960474,-0.0059532975,0.010305517,0.0018299946,-0.004781568,-0.010253642,-0.010207153,-0.00049301307,6.133211e-07,-4.523179e-08,-1.4513048e-08,-2.2496627e-10,1.8872523e-08,0.0053915908,-0.0017132377,-0.0033283755,-0.008505444,0.0037152518,-0.000104813436,-0.0046647554,-0.0016771986,-0.013899391,-0.002659948,0.00068896794,-0.026356842,-0.0096559515
HP:0011443,0.008127177,0.009942978,-0.00030040508,0.0016373433,0.0107883075,0.0028427928,-0.0066270707,-0.0014703134,0.012654778,-0.004719451,0.002180256,-0.0016696944,-0.007178195,3.5900772e-08,1.229037e-07,5.1789222e-08,-1.672973e-08,-1.278012e-07,0.00014729674,0.0152779585,0.0066484674,-0.0005102984,0.0062166015,-0.009880888,0.0012568103,0.015831478,-0.0058238143,-0.010110124,-0.0035222287,-0.0021436857,-0.0017290133,0.0024822603,0.0024823819,0.0017291537,-0.0021432252,-0.0035219954,-0.0101081235,0.005824975,-0.01583251,-0.0012565368,0.009880814,0.006217459,-0.0005103804,-0.0066466685,-0.015278403,-0.0001477343,1.3689215e-06,-1.4052769e-07,-2.3615469e-08,-1.8209176e-08,-3.0081875e-08,0.007178385,-0.0016696795,-0.0021800944,-0.004719795,0.012654694,0.0014688766,-0.0066279643,-0.0028415541,-0.010788207,-0.0016375341,0.00030045665,-0.0120581435,-0.004417563
HP:0011448,0.008127168,0.0099429805,-0.00012417277,5.9828162e-05,0.00199556,-0.0043237885,-0.0005484772,-0.005818655,0.019710613,0.0014594814,-0.002327356,-0.0019251191,-0.005626605,3.279929e-08,1.3426828e-07,7.5576196e-08,-2.7089724e-08,-2.3645793e-08,0.0011271159,0.014291545,-0.0036236437,0.0011552847,0.0025917892,-0.0052829427,-0.0021708598,0.0065070265,0.002608437,-0.0013202683,-0.0007587609,0.0046616327,0.002350416,-0.0010206869,-0.0010211819,-0.0023507494,0.0046615317,-0.0007582813,-0.0013199074,-0.0026082636,-0.0065071764,0.0021713257,0.0052829445,0.002592576,0.0011552371,0.003625151,-0.014290921,-0.0011273959,1.7997136e-06,-2.2743139e-07,5.895144e-09,-3.5825682e-08,-4.382256e-08,0.0056267655,-0.0019240375,0.002327718,0.0014590754,0.019711548,0.005815451,-0.00054841675,0.004324131,-0.0019954552,-5.9868013e-05,0.00012418875,-0.012058142,-0.0044175554
HP:0003202,0.022008471,0.026925717,-0.00047434866,0.002056526,0.013796259,0.002861742,-0.01077409,-0.0037321653,0.031259555,-0.00066400133,-0.0016692168,-0.0044747414,-0.014012151,2.1519179e-07,3.3974314e-07,8.3652516e-08,-9.045969e-08,1.2691358e-07,-0.009233646,0.013202394,-0.017203523,-0.008777397,0.012381437,0.00811598,-0.009330834,-0.028873386,0.001286089,0.008134533,0.008463058,0.02671019,0.0051455637,-0.0077641727,-0.0077648787,-0.0051471847,0.026708728,0.008463638,0.008129626,-0.0012887176,0.02887545,0.0093302615,-0.008117267,0.012382159,-0.008777043,0.017204622,-0.013200311,0.009233749,3.3001368e-06,-4.0282114e-07,-8.921605e-09,-1.0307633e-07,-1.4140946e-07,0.014012111,-0.004472839,0.001670058,-0.0006643754,0.03125982,0.0037280028,-0.010775788,-0.0028596753,-0.013796016,-0.0020567998,0.00047443312,-0.03265362,-0.011962775
HP:0045075,0.011493552,0.014061497,-0.0003335178,0.0014027925,0.008479612,-0.0011411449,0.0016122987,0.0023714518,-0.010672789,-0.0035244203,0.0028237829,0.0011821903,4.1730276e-05,1.2633684e-07,7.2831035e-08,3.948664e-08,-3.08987e-08,-2.8640352e-07,-0.00023299507,0.0009155318,0.010003322,-0.04569527,-0.022463543,0.011574005,-0.034454335,0.014023438,0.00850776,-0.0065141227,-0.011663496,0.007614426,-0.001732036,0.011883561,0.011883656,0.0017318141,0.0076144338,-0.011662055,-0.0065147965,-0.008507468,-0.0140240025,0.034451913,-0.011576781,-0.022463389,-0.045696713,-0.01000262,-0.000918879,0.00023276353,-5.598856e-07,2.1341992e-07,-1.0375272e-08,-1.9398641e-08,-1.9412366e-07,-4.233336e-05,0.0011812383,-0.0028241763,-0.0035239547,-0.010673003,-0.0023698027,0.0016127825,0.0011407043,-0.008479663,-0.0014028633,0.00033358065,-0.017052785,-0.006247388
HP:0008003,0.00383118,0.0046871635,-0.0001336874,0.00054442417,0.00390868,0.00091533666,-0.0036595275,-0.0024425657,0.010969347,-0.0006877843,-0.00050865614,-0.0012716826,-0.0046979226,2.2806377e-08,1.05115525e-07,4.0841595e-08,-3.253823e-08,-5.8230634e-09,-0.001282056,0.0068693003,-0.0014286235,-0.002281297,0.0029194222,-0.0025763847,-0.0027490966,0.0044782977,0.00022085242,-0.0025909892,-8.528824e-05,0.00077352935,0.0032881896,-0.0018213869,-0.0018215367,-0.0032884644,0.0007731157,-8.522673e-05,-0.0025906556,-0.00022060011,-0.004478489,0.0027490985,0.0025761535,0.0029198357,-0.002281348,0.0014292974,-0.006869073,0.0012819843,1.1757649e-06,-1.4687582e-07,-1.1755023e-08,-2.6136759e-08,-2.9396153e-08,0.004697988,-0.0012711152,0.0005088952,-0.00068802165,0.010969574,0.0024411085,-0.0036600244,-0.0009146118,-0.003908605,-0.0005445061,0.00013371688,-0.0056842584,-0.0020824685
HP:0000973,0.008984928,0.010992378,-0.00025861524,0.00082328264,-0.0024239449,0.003063803,-0.003721925,0.0017039236,-0.00085590023,-0.0033792313,0.0016051899,0.00026615252,0.0046694158,-7.925321e-08,-1.6745456e-07,-2.4009879e-08,2.9884767e-08,2.0897647e-07,-0.0007631725,-0.000593331,0.00018367215,-0.0040373034,-0.004724179,0.00045129287,0.006168613,-0.0039120135,0.0019862147,0.0026954596,0.0016687375,4.043844e-05,-0.002007122,0.0034164018,0.0034164006,0.0020068984,4.05047e-05,0.0016687502,0.0026951232,-0.0019864547,0.0039120987,-0.0061688875,-0.00045118463,-0.0047242614,-0.0040369728,-0.00018365309,0.0005929335,0.0007632188,-1.3201661e-06,1.267637e-07,-8.92258e-09,5.8249633e-08,5.981198e-08,-0.0046694935,0.00026546587,-0.0016052168,-0.0033792846,-0.0008563833,-0.0017034725,-0.0037223774,-0.0030632738,0.0024239395,-0.00082327134,0.00025859143,-0.013330785,-0.0048837834
HP:0008070,0.017969858,0.021984756,-0.0005466752,0.0017205458,0.007853846,-0.0036463542,0.0036829342,0.0035895724,-0.0103168115,-0.006359504,0.003210299,0.00042245368,0.0009366028,9.454682e-09,-8.1424794e-08,-1.0806083e-08,6.152685e-09,-2.3748252e-07,0.001862526,0.0032440657,0.012557971,-0.018180776,-0.00910041,-0.00082238705,-0.004036929,0.0087390905,-0.0014617722,-0.0033439258,-0.0016661248,0.0036475623,-0.0051137474,0.0055595017,0.005559633,0.0051138843,0.0036484422,-0.0016655463,-0.0033433663,0.0014623929,-0.008739292,0.004036226,0.0008214269,-0.009100367,-0.018181115,-0.012557233,-0.0032462394,-0.0018628169,-8.7036926e-07,2.1482838e-07,-2.2899282e-08,-2.5637046e-08,-3.3776967e-08,-0.0009368313,0.00042114902,-0.0032106596,-0.0063591274,-0.010317245,-0.0035882324,0.0036837962,0.0036456785,-0.007853929,-0.0017206308,0.000546691,-0.026661577,-0.009767594
HP:0000278,0.019346537,0.023669023,-0.00072220154,0.002567945,0.013543579,0.0054094344,-0.0044655255,0.006763866,-0.009034786,-0.013487332,0.0069978572,-0.00029730648,0.001304405,-3.6993324e-08,1.6891488e-09,-6.738365e-08,4.798249e-08,-1.6040616e-07,-0.0009619165,-0.0021478976,0.009416621,-0.0055492106,0.00037191928,0.0024382186,0.017196266,-0.019267969,-0.009926266,0.0012979187,-0.0042433483,0.007283979,-0.0051814876,0.01906574,0.01906495,0.005181323,0.007284744,-0.0042434405,0.0012959535,0.009924685,0.019268282,-0.017196998,-0.002438092,0.00037168432,-0.005548393,-0.009416548,0.0021466604,0.00096179335,-1.5394351e-06,1.8916641e-07,-4.7911515e-09,9.51816e-08,1.270366e-07,-0.0013044325,-0.00029954893,-0.0069980933,-0.013487118,-0.009036163,-0.0067620464,-0.0044662175,-0.00540879,-0.013543633,-0.0025681136,0.00072224357,-0.028704124,-0.010515887
HP:0000252,0.03897655,0.047684856,-0.00087999925,0.0040130466,0.026529703,0.0018076412,-0.005786858,0.0058035366,-0.004065516,-0.008283064,0.006091377,-0.0030105328,-0.0065186634,-7.1072437e-10,8.491403e-08,-6.776661e-09,-2.60268e-08,-3.1656498e-07,0.006271301,0.016518082,0.03947521,0.019976612,0.010880285,-0.017678594,0.0021619315,0.01948723,-0.0074599567,-0.011698073,-0.004465495,-0.0014070113,-0.0070598316,0.012685451,0.012686494,0.0070609134,-0.0014053213,-0.004465004,-0.011695402,0.0074615125,-0.01948846,-0.0021603603,0.017679244,0.010880757,0.019975923,-0.039473217,-0.016521407,-0.0062722987,6.1846373e-07,-3.5549178e-08,-2.2607573e-08,-1.4720415e-08,2.117018e-08,0.0065192776,-0.0030121582,-0.006091315,-0.0082830945,-0.0040668505,-0.005802326,-0.0057873544,-0.0018068509,-0.026529657,-0.004013412,0.0008800889,-0.05782885,-0.02118585
HP:0000219,0.019155927,0.023435822,-0.000693772,0.0024858583,0.019997353,0.003014435,-0.0028450997,0.0039929524,-0.009130507,-0.01371074,0.008391674,-7.260503e-05,-0.0009974127,-5.7866765e-09,-1.2816753e-07,4.9004294e-09,1.6385385e-08,-4.2063851e-07,0.0038737592,0.012799974,0.019256618,-0.004395358,0.0040003275,-0.011791643,0.013550743,0.011859554,-0.013482487,-0.012020865,0.0005468484,-0.0027189266,-0.0049515273,0.0038227907,0.0038229255,0.0049522123,-0.0027180666,0.0005469737,-0.012018827,0.013483816,-0.011860588,-0.0135508375,0.011791552,0.0040008416,-0.0043950933,-0.019254679,-0.012801894,-0.0038744167,-1.1079578e-06,1.8052941e-07,-3.297226e-08,4.4568576e-08,8.020402e-08,0.0009975596,-7.5163065e-05,-0.008392161,-0.013710715,-0.009131399,-0.0039911494,-0.0028453146,-0.0030139524,-0.019997401,-0.002486105,0.00069385854,-0.028421303,-0.010412279
